,Green,NUMBER_OFFERS_SME,SOCIAL_CLAUSE,ENVIRONMENTAL_CLAUSE,ENVIRONMENTAL_CRITERION,ENVIRONMENTAL_WEIGHT,P_CRITERION_WEIGHT,AWARD_PRICE,CAE_LEGAL_STATUS,CAE_REGION,PROCEDURE_TYPE,CPV,FRAMEWORK_AGREEMENT,ADVERTISING,ID_BOAMP_AWARD,ALLOTMENT,MONTH,Division_type,Division,Offers_other,CAE_SIREN,presence,Quarter,Statut
912453,0,2.0,0,0,0,0.0,100.0,14.760422176646617,734,Pays de la Loire,open,'45421000,0,38.0,23-34405,1,2023_March,T,45,0.0,200071165,1,2023Q1,Interco
912455,0,2.0,0,0,0,0.0,100.0,13.459459704954565,734,Pays de la Loire,open,'37400000,0,38.0,23-34405,1,2023_March,F,37,0.0,200071165,1,2023Q1,Interco
912456,0,1.0,0,0,0,0.0,100.0,13.097377821910374,734,Pays de la Loire,open,'45442110,0,38.0,23-34405,1,2023_March,T,45,0.0,200071165,1,2023Q1,Interco
912457,0,3.0,0,0,0,0.0,100.0,11.880176286641134,734,Pays de la Loire,open,'37535291,0,38.0,23-34405,1,2023_March,F,37,0.0,200071165,1,2023Q1,Interco
912458,0,4.0,0,0,0,0.0,100.0,11.952727585482842,734,Pays de la Loire,open,'42416100,0,38.0,23-34405,1,2023_March,F,42,0.0,200071165,1,2023Q1,Interco
912459,0,2.0,0,0,0,0.0,100.0,13.664687668229691,734,Pays de la Loire,open,'45330000,0,38.0,23-34405,1,2023_March,T,45,0.0,200071165,1,2023Q1,Interco
912460,0,3.0,0,0,0,0.0,100.0,14.97913906615391,734,Pays de la Loire,open,'45331000,0,38.0,23-34405,1,2023_March,T,45,0.0,200071165,1,2023Q1,Interco
912461,0,3.0,0,0,0,0.0,100.0,14.942312751195832,734,Pays de la Loire,open,'45311200,0,38.0,23-34405,1,2023_March,T,45,0.0,200071165,1,2023Q1,Interco
912462,0,3.0,0,0,0,0.0,100.0,14.30435127499349,734,Pays de la Loire,open,'37535280,0,38.0,23-34405,1,2023_March,F,37,0.0,200071165,1,2023Q1,Interco
912463,0,5.0,0,0,0,0.0,100.0,13.731019638315376,734,Pays de la Loire,open,'45237000,0,38.0,23-34405,1,2023_March,T,45,0.0,200071165,1,2023Q1,Interco
912464,0,3.0,0,0,0,0.0,100.0,12.763168117278102,734,Pays de la Loire,open,'32321200,0,38.0,23-34405,1,2023_March,F,32,0.0,200071165,1,2023Q1,Interco
912465,0,3.0,0,0,0,0.0,100.0,14.193671613305069,734,Pays de la Loire,open,'45112500,0,38.0,23-34405,1,2023_March,T,45,0.0,200071165,1,2023Q1,Interco
912466,0,3.0,0,0,0,0.0,100.0,12.87920587646695,734,Pays de la Loire,open,'45112710,0,38.0,23-34405,1,2023_March,T,45,0.0,200071165,1,2023Q1,Interco
912467,0,3.0,0,0,0,0.0,40.0,13.815510557964274,734,Pays de la Loire,open,'34430000,0,34.0,23-34407,0,2023_March,F,34,1.0,200071165,1,2023Q1,Interco
912545,1,4.0,1,1,0,0.0,40.0,10.727662995502477,734,Pays de la Loire,open,'79822500,1,32.0,23-58829,1,2023_April,S,79,0.0,200073260,1,2023Q2,Interco
912546,1,6.0,1,1,0,0.0,50.0,10.607896085373092,734,Pays de la Loire,open,'79810000,1,32.0,23-58829,1,2023_April,S,79,0.0,200073260,1,2023Q2,Interco
912547,1,2.0,1,1,0,0.0,60.0,10.727443673207487,734,Pays de la Loire,open,'64121100,1,32.0,23-58829,1,2023_April,S,64,0.0,200073260,1,2023Q2,Interco
912590,0,1.0,0,0,0,0.0,100.0,12.206072645530174,734,Pays de la Loire,open,'44613800,1,33.0,23-75366,1,2023_June,F,44,2.0,248500662,1,2023Q2,Interco
912591,0,2.0,0,0,0,0.0,100.0,13.458835614025542,734,Pays de la Loire,open,'44613800,1,33.0,23-75366,1,2023_June,F,44,1.0,248500662,1,2023Q2,Interco
912636,0,1.0,0,0,0,0.0,100.0,13.955272500339433,734,Pays de la Loire,open,'19640000,1,35.0,23-83593,0,2023_June,F,19,0.0,248500662,1,2023Q2,Interco
912637,0,1.0,0,0,0,0.0,40.0,12.676076274775909,734,Pays de la Loire,open,'90911200,0,35.0,23-84622,1,2023_June,S,90,2.0,248500662,1,2023Q2,Interco
912639,0,1.0,0,0,0,0.0,40.0,12.206072645530174,734,Pays de la Loire,open,'90911200,0,35.0,23-84622,1,2023_June,S,90,0.0,248500662,1,2023Q2,Interco
912640,0,1.0,0,0,0,0.0,40.0,11.289781913656018,734,Pays de la Loire,open,'90911200,0,35.0,23-84622,1,2023_June,S,90,0.0,248500662,1,2023Q2,Interco
912641,0,1.0,0,0,0,0.0,40.0,11.289781913656018,734,Pays de la Loire,open,'90911300,0,35.0,23-84622,1,2023_June,S,90,1.0,248500662,1,2023Q2,Interco
912756,1,2.0,0,0,1,10.0,44.44444444444444,12.345834587905333,734,Pays de la Loire,open,'39155000,0,29.0,23-100945,1,2023_July,F,39,0.0,200071900,1,2023Q3,Interco
912757,1,2.0,0,0,1,10.0,44.44444444444444,11.512925464970229,734,Pays de la Loire,open,'39155000,0,29.0,23-100945,1,2023_July,F,39,0.0,200071900,1,2023Q3,Interco
912824,1,3.0,0,1,1,10.0,44.44444444444444,13.997832114758229,722,Pays de la Loire,open,'03419100,1,33.0,23-123769,0,2023_September,F,03,0.0,228500013,1,2023Q3,Département
912995,1,1.0,0,1,1,10.0,33.33333333333333,12.135295880279031,722,Pays de la Loire,open,'39154000,0,30.0,23-163861,0,2023_November,F,39,0.0,228500013,1,2023Q4,Département
912999,0,1.0,0,0,0,0.0,40.0,13.47799798037601,735,Pays de la Loire,open,'90513500,1,37.0,23-160807,1,2023_November,S,90,0.0,258502962,1,2023Q4,EPL
914246,0,1.0,0,0,0,0.0,20.0,12.542544882151386,722,Pays de la Loire,open,'50720000,1,29.0,22-30566,1,2022_March,S,50,2.0,228500013,1,2022Q1,Département
914247,0,1.0,0,0,0,0.0,20.0,12.89921982609012,722,Pays de la Loire,open,'50720000,1,29.0,22-30566,1,2022_March,S,50,2.0,228500013,1,2022Q1,Département
914248,0,0.0,0,0,0,0.0,40.0,12.89921982609012,721,Pays de la Loire,open,'14211000,1,43.0,22-31178,1,2022_March,F,14,1.0,218500478,0,2022Q1,Commune
914249,0,0.0,0,0,0,0.0,40.0,12.89921982609012,721,Pays de la Loire,open,'14212430,1,43.0,22-31178,1,2022_March,F,14,1.0,218500478,0,2022Q1,Commune
914250,0,0.0,0,0,0,0.0,40.0,13.304684934198283,721,Pays de la Loire,open,'14212210,1,43.0,22-31178,1,2022_March,F,14,1.0,218500478,0,2022Q1,Commune
914251,0,0.0,0,0,0,0.0,40.0,13.487006490992238,721,Pays de la Loire,open,'14212210,1,43.0,22-31178,1,2022_March,F,14,1.0,218500478,0,2022Q1,Commune
914252,0,0.0,0,0,0,0.0,40.0,13.304684934198283,721,Pays de la Loire,open,'44921300,1,43.0,22-31178,1,2022_March,F,44,1.0,218500478,0,2022Q1,Commune
914253,0,1.0,0,0,0,0.0,40.0,12.206072645530174,721,Pays de la Loire,open,'14211000,1,43.0,22-31178,1,2022_March,F,14,0.0,218500478,1,2022Q1,Commune
914596,1,2.0,0,1,0,0.0,50.0,12.948009990259552,736,Pays de la Loire,open,'33000000,1,38.0,22-90675,1,2022_July,F,33,0.0,268500857,1,2022Q3,EPL
914597,1,2.0,0,1,0,0.0,40.0,12.100712129872347,736,Pays de la Loire,open,'33000000,1,38.0,22-90675,1,2022_July,F,33,0.0,268500857,1,2022Q3,EPL
914598,1,2.0,0,1,0,0.0,50.0,11.695247021764184,736,Pays de la Loire,open,'33000000,1,38.0,22-90675,1,2022_July,F,33,0.0,268500857,1,2022Q3,EPL
914599,1,2.0,0,1,0,0.0,60.0,12.793859310432293,736,Pays de la Loire,open,'33000000,1,38.0,22-90675,1,2022_July,F,33,0.0,268500857,1,2022Q3,EPL
914600,1,3.0,0,1,0,0.0,40.0,12.388394202324129,736,Pays de la Loire,open,'33000000,1,38.0,22-90675,1,2022_July,F,33,0.0,268500857,1,2022Q3,EPL
914601,1,2.0,0,1,0,0.0,40.0,12.89921982609012,736,Pays de la Loire,open,'33100000,1,38.0,22-90675,1,2022_July,F,33,0.0,268500857,1,2022Q3,EPL
914602,1,2.0,0,1,0,0.0,40.0,11.982929094215963,736,Pays de la Loire,open,'33100000,1,38.0,22-90675,1,2022_July,F,33,0.0,268500857,1,2022Q3,EPL
914603,1,3.0,0,1,0,0.0,40.0,10.596634733096073,736,Pays de la Loire,open,'33000000,1,38.0,22-90675,1,2022_July,F,33,0.0,268500857,1,2022Q3,EPL
914658,1,3.0,0,1,0,0.0,40.0,13.465496097960573,734,Pays de la Loire,open,'79311000,0,33.0,22-104199,0,2022_July,S,79,0.0,200073260,1,2022Q3,Interco
914688,0,3.0,0,0,0,0.0,30.0,12.75390499492526,734,Pays de la Loire,open,'71410000,0,50.0,22-122107,1,2022_September,S,71,0.0,200073260,1,2022Q3,Interco
914692,0,1.0,0,0,0,0.0,30.0,10.845446031158861,734,Pays de la Loire,open,'71410000,0,50.0,22-122107,1,2022_September,S,71,0.0,200073260,1,2022Q3,Interco
914773,0,2.0,0,0,0,0.0,50.0,13.453104939316557,721,Pays de la Loire,open,'34992000,1,31.0,22-47301,0,2022_April,F,34,1.0,218501096,1,2022Q2,Commune
915004,1,2.0,0,1,1,15.0,35.294117647058826,11.832858029348364,722,Pays de la Loire,open,'92521000,0,35.0,22-44185,0,2022_March,S,92,0.0,228500013,1,2022Q1,Département
915356,0,5.0,0,0,0,0.0,50.0,9.803667217253917,721,Pays de la Loire,open,'80562000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915359,0,5.0,0,0,0,0.0,50.0,8.824677891164198,721,Pays de la Loire,open,'80562000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915360,0,1.0,0,0,0,0.0,50.0,9.259130536145614,721,Pays de la Loire,open,'80560000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915361,0,4.0,0,0,0,0.0,50.0,10.477287975463508,721,Pays de la Loire,open,'80550000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915362,0,0.0,0,0,0,0.0,50.0,10.558413520275876,721,Pays de la Loire,open,'80561000,0,42.0,22-22844,1,2022_February,S,80,1.0,218501096,0,2022Q1,Commune
915363,0,1.0,0,0,0,0.0,50.0,9.711115659888671,721,Pays de la Loire,open,'80561000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915364,0,3.0,0,0,0,0.0,50.0,9.975808214115753,721,Pays de la Loire,open,'80550000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915366,0,1.0,0,0,0,0.0,50.0,8.476371196895983,721,Pays de la Loire,open,'80530000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915367,0,6.0,0,0,0,0.0,50.0,10.348173373797573,721,Pays de la Loire,open,'80550000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915368,0,0.0,0,0,0,0.0,50.0,9.680344001221918,721,Pays de la Loire,open,'80530000,0,42.0,22-22844,1,2022_February,S,80,1.0,218501096,0,2022Q1,Commune
915370,0,2.0,0,0,0,0.0,50.0,10.102338411281293,721,Pays de la Loire,open,'80540000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915371,0,3.0,0,0,0,0.0,50.0,10.00784756786037,721,Pays de la Loire,open,'80550000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915372,0,3.0,0,0,0,0.0,50.0,9.350102314351341,721,Pays de la Loire,open,'80550000,0,42.0,22-22844,1,2022_February,S,80,0.0,218501096,1,2022Q1,Commune
915420,0,3.0,0,0,0,0.0,50.0,12.949855714433662,735,Pays de la Loire,open,'71620000,1,35.0,21-164503,1,2022_January,S,71,1.0,258502962,1,2022Q1,EPL
915421,0,0.0,0,0,0,0.0,50.0,13.039103500186107,735,Pays de la Loire,open,'71620000,1,35.0,21-164503,1,2022_January,S,71,3.0,258502962,0,2022Q1,EPL
915422,0,1.0,0,0,0,0.0,50.0,11.75831508731165,735,Pays de la Loire,open,'71620000,1,35.0,21-164503,1,2022_January,S,71,0.0,258502962,1,2022Q1,EPL
915423,0,2.0,0,0,0,0.0,50.0,11.117212648304742,735,Pays de la Loire,open,'71620000,1,35.0,21-164503,1,2022_January,S,71,3.0,258502962,1,2022Q1,EPL
915460,1,2.0,1,1,1,10.0,44.44444444444444,14.690191485077161,722,Pays de la Loire,open,'30213000,1,55.0,21-171703,0,2022_January,F,30,2.0,228500013,1,2022Q1,Département
915461,1,0.0,0,0,1,10.0,44.44444444444444,13.432533878920239,735,Pays de la Loire,open,'90513600,0,35.0,22-49960,0,2022_May,S,90,2.0,258502962,0,2022Q2,EPL
915467,0,0.0,0,0,0,0.0,30.0,12.793859310432293,721,Pays de la Loire,open,'09200000,0,31.0,21-164687,1,2022_January,F,09,3.0,218501096,0,2022Q1,Commune
915468,0,0.0,0,0,0,0.0,30.0,10.085809109330082,721,Pays de la Loire,open,'09200000,0,31.0,21-164687,1,2022_January,F,09,1.0,218501096,0,2022Q1,Commune
915469,0,0.0,0,0,0,0.0,30.0,10.373491181781864,721,Pays de la Loire,open,'09200000,0,31.0,21-164687,1,2022_January,F,09,2.0,218501096,0,2022Q1,Commune
915470,0,0.0,0,0,0,0.0,30.0,12.206072645530174,721,Pays de la Loire,open,'09200000,0,31.0,21-164687,1,2022_January,F,09,1.0,218501096,0,2022Q1,Commune
915472,1,0.0,0,1,0,0.0,35.0,11.002099841204238,736,Pays de la Loire,open,'33692300,1,33.0,22-1623,1,2022_January,F,33,2.0,268500758,0,2022Q1,EPL
915473,1,1.0,0,1,0,0.0,35.0,12.388394202324129,736,Pays de la Loire,open,'50420000,1,33.0,22-1623,1,2022_January,S,50,0.0,268500758,1,2022Q1,EPL
915474,1,0.0,0,1,0,0.0,35.0,12.245293358683455,736,Pays de la Loire,open,'33141100,1,33.0,22-1623,1,2022_January,F,33,2.0,268500758,0,2022Q1,EPL
915475,1,0.0,0,1,0,0.0,35.0,11.695247021764184,736,Pays de la Loire,open,'50420000,1,33.0,22-1623,1,2022_January,S,50,1.0,268500758,0,2022Q1,EPL
915476,1,1.0,0,1,0,0.0,35.0,11.002099841204238,736,Pays de la Loire,open,'33600000,1,33.0,22-1623,1,2022_January,F,33,0.0,268500758,1,2022Q1,EPL
915477,1,1.0,0,1,0,0.0,35.0,11.289781913656018,736,Pays de la Loire,open,'18424000,1,33.0,22-1623,1,2022_January,F,18,0.0,268500758,1,2022Q1,EPL
915479,1,1.0,0,1,0,0.0,35.0,10.085809109330082,736,Pays de la Loire,open,'33711500,1,33.0,22-1623,1,2022_January,F,33,0.0,268500758,1,2022Q1,EPL
915480,1,0.0,0,1,0,0.0,35.0,9.903487552536127,736,Pays de la Loire,open,'19231000,1,33.0,22-1623,1,2022_January,F,19,2.0,268500758,0,2022Q1,EPL
915862,1,0.0,1,1,1,5.0,63.1578947368421,14.212146738877752,722,Pays de la Loire,open,'45112500,0,31.0,23-1577,1,2023_January,T,45,4.0,228500013,0,2023Q1,Département
915863,1,1.0,1,1,1,5.0,63.1578947368421,13.773357626056326,722,Pays de la Loire,open,'45220000,0,31.0,23-1577,1,2023_January,T,45,4.0,228500013,1,2023Q1,Département
915928,1,1.0,0,1,0,0.0,60.0,12.206072645530174,734,Pays de la Loire,open,'60130000,1,36.0,22-102337,1,2022_July,S,60,0.0,200073260,1,2022Q3,Interco
915929,1,1.0,0,1,0,0.0,60.0,11.84939770159144,734,Pays de la Loire,open,'60130000,1,36.0,22-102337,1,2022_July,S,60,0.0,200073260,1,2022Q3,Interco
915932,1,1.0,0,1,0,0.0,60.0,12.388394202324129,734,Pays de la Loire,open,'60130000,1,36.0,22-102337,1,2022_July,S,60,0.0,200073260,1,2022Q3,Interco
915933,1,1.0,0,1,0,0.0,60.0,11.982929094215963,734,Pays de la Loire,open,'60130000,1,36.0,22-102337,1,2022_July,S,60,0.0,200073260,1,2022Q3,Interco
915934,1,1.0,0,1,0,0.0,60.0,10.596634733096073,734,Pays de la Loire,open,'60130000,1,36.0,22-102337,1,2022_July,S,60,0.0,200073260,1,2022Q3,Interco
915935,1,1.0,0,1,0,0.0,60.0,12.206072645530174,734,Pays de la Loire,open,'60130000,1,36.0,22-102337,1,2022_July,S,60,0.0,200073260,1,2022Q3,Interco
915988,0,0.0,0,0,0,0.0,40.0,13.133342881447337,734,Pays de la Loire,open,'71300000,1,33.0,21-170961,1,2022_January,S,71,3.0,200023778,0,2022Q1,Interco
915989,0,3.0,0,0,0,0.0,40.0,15.038868755497528,734,Pays de la Loire,open,'45232410,0,71.0,22-175,0,2022_January,T,45,0.0,200023778,1,2022Q1,Interco
915996,1,0.0,0,1,0,0.0,40.0,14.603967918328545,721,Pays de la Loire,open,'15300000,0,41.0,22-160471,1,2022_December,F,15,1.0,218501914,0,2022Q4,Commune
915997,1,0.0,0,1,0,0.0,40.0,14.26019637922572,721,Pays de la Loire,open,'15300000,0,41.0,22-160471,1,2022_December,F,15,1.0,218501914,0,2022Q4,Commune
915998,1,0.0,0,1,0,0.0,70.0,13.3167703438836,721,Pays de la Loire,open,'90610000,0,34.0,22-165224,1,2022_December,S,90,1.0,218502227,0,2022Q4,Commune
916000,0,2.0,1,0,0,0.0,60.0,13.232228930126942,722,Pays de la Loire,open,'79714000,0,26.0,22-166602,0,2022_December,S,79,1.0,228500013,1,2022Q4,Département
916047,0,1.0,0,0,0,0.0,45.0,11.076959911413681,734,Pays de la Loire,open,'44613800,1,53.0,23-69008,1,2023_May,F,44,0.0,200073260,1,2023Q2,Interco
916048,0,2.0,0,0,0,0.0,45.0,14.391519807243256,734,Pays de la Loire,open,'34928480,1,53.0,23-69008,1,2023_May,F,34,0.0,200073260,1,2023Q2,Interco
916072,0,1.0,0,0,0,0.0,100.0,13.164568095521549,721,Pays de la Loire,open,'44211100,0,31.0,23-108425,0,2023_July,F,44,2.0,218502946,1,2023Q3,Commune
916132,0,0.0,0,0,0,0.0,40.0,16.11489052000937,735,Pays de la Loire,open,'90513000,0,34.0,22-122188,0,2022_November,S,90,2.0,258502962,0,2022Q4,EPL
916133,0,0.0,0,0,0,0.0,40.0,16.268137615850456,735,Pays de la Loire,open,'90513000,0,34.0,22-122188,0,2022_November,S,90,2.0,258502962,0,2022Q4,EPL
916146,0,3.0,0,0,0,0.0,40.0,12.611537753638338,734,Pays de la Loire,open,'34928480,0,32.0,22-93211,0,2022_July,F,34,0.0,200071165,1,2022Q3,Interco
916163,0,1.0,0,0,0,0.0,45.0,11.701570238028598,722,Pays de la Loire,open,'34130000,0,29.0,23-80376,0,2023_June,F,34,2.0,228500013,1,2023Q2,Département
916164,1,1.0,0,1,1,10.0,44.44444444444444,11.401401550084897,722,Pays de la Loire,open,'44211100,0,34.0,23-80636,0,2023_June,F,44,1.0,228500013,1,2023Q2,Département
916191,0,2.0,0,0,0,0.0,40.0,12.518358302219177,735,Pays de la Loire,open,'71313000,0,43.0,22-158430,0,2022_December,S,71,0.0,200088771,1,2022Q4,EPL
916201,0,1.0,0,0,0,0.0,60.0,13.304684934198283,722,Pays de la Loire,open,'50340000,1,30.0,22-18162,0,2022_February,S,50,0.0,228500013,1,2022Q1,Département
916215,1,2.0,0,1,1,10.0,44.44444444444444,14.698998629333035,722,Pays de la Loire,open,'79800000,1,33.0,23-107101,0,2023_July,S,79,1.0,228500013,1,2023Q3,Département
916221,0,2.0,0,0,0,0.0,100.0,12.336881585641587,734,Pays de la Loire,open,'71300000,0,35.0,22-53267,0,2022_April,S,71,0.0,200071165,1,2022Q2,Interco
916223,0,0.0,0,0,0,0.0,40.0,14.502540667334648,735,Pays de la Loire,open,'90513000,0,34.0,22-123021,0,2022_September,S,90,1.0,258502962,0,2022Q3,EPL
916248,0,0.0,0,0,0,0.0,40.0,12.753644134075463,734,Pays de la Loire,open,'60100000,0,32.0,22-62515,0,2022_May,S,60,2.0,248500191,0,2022Q2,Interco
916287,0,1.0,0,0,0,0.0,60.0,11.918390573078392,736,Pays de la Loire,open,'50000000,1,35.0,22-62226,0,2022_May,S,50,1.0,268500857,1,2022Q2,EPL
916410,1,7.0,0,0,1,10.0,55.55555555555556,12.89921982609012,721,Pays de la Loire,open,'79823000,0,31.0,22-123383,1,2022_September,S,79,0.0,218501096,1,2022Q3,Commune
916411,1,4.0,0,0,1,10.0,55.55555555555556,13.081541382884074,721,Pays de la Loire,open,'79823000,0,31.0,22-123383,1,2022_September,S,79,0.0,218501096,1,2022Q3,Commune
916412,0,4.0,0,0,0,0.0,50.0,11.127262984158243,721,Pays de la Loire,open,'79823000,0,31.0,22-123383,1,2022_September,S,79,0.0,218501096,1,2022Q3,Commune
916413,1,2.0,0,0,1,10.0,55.55555555555556,12.676076274775909,721,Pays de la Loire,open,'79341000,0,31.0,22-123383,1,2022_September,S,79,0.0,218501096,1,2022Q3,Commune
916415,1,0.0,0,0,1,10.0,55.55555555555556,11.982929094215963,721,Pays de la Loire,open,'79824000,0,31.0,22-123383,1,2022_September,S,79,1.0,218501096,0,2022Q3,Commune
916459,0,5.0,0,0,0,0.0,30.0,11.456355113481834,734,Pays de la Loire,open,'71310000,0,30.0,22-93220,0,2022_July,S,71,0.0,200071165,1,2022Q3,Interco
916470,0,2.0,0,0,0,0.0,60.0,14.297936707208567,734,Pays de la Loire,open,'71241000,0,31.0,22-53265,0,2022_April,S,71,0.0,200071165,1,2022Q2,Interco
916518,1,1.0,0,1,1,10.0,33.33333333333333,10.584055950889214,734,Pays de la Loire,open,'34144900,0,29.0,23-157379,0,2023_November,F,34,3.0,248500621,1,2023Q4,Interco
916673,0,0.0,0,0,0,0.0,50.0,14.443450727330285,734,Pays de la Loire,open,'90511200,0,35.0,22-19826,1,2022_February,S,90,2.0,200073260,0,2022Q1,Interco
916682,0,1.0,0,0,0,0.0,40.0,11.84939770159144,722,Pays de la Loire,open,'50532000,1,30.0,22-27580,1,2022_February,S,50,0.0,228500013,1,2022Q1,Département
916686,0,1.0,0,0,0,0.0,40.0,11.002099841204238,722,Pays de la Loire,open,'50532000,1,30.0,22-27580,1,2022_February,S,50,0.0,228500013,1,2022Q1,Département
916689,0,2.0,0,0,0,0.0,40.0,11.289781913656018,722,Pays de la Loire,open,'50532000,1,30.0,22-27580,1,2022_February,S,50,0.0,228500013,1,2022Q1,Département
916692,0,1.0,0,0,0,0.0,40.0,11.289781913656018,722,Pays de la Loire,open,'50532000,1,30.0,22-27580,1,2022_February,S,50,0.0,228500013,1,2022Q1,Département
916763,0,0.0,0,0,0,0.0,40.0,12.84792653170257,734,Pays de la Loire,open,'85312110,1,33.0,22-19549,0,2022_February,S,85,1.0,200023778,0,2022Q1,Interco
916876,0,2.0,0,0,0,0.0,60.0,10.682755088243615,735,Pays de la Loire,open,'90513000,0,50.0,22-43374,1,2022_May,S,90,1.0,258502962,1,2022Q2,EPL
916877,0,1.0,0,0,0,0.0,60.0,12.457155552567661,735,Pays de la Loire,open,'90513000,0,50.0,22-43374,1,2022_May,S,90,1.0,258502962,1,2022Q2,EPL
916955,0,0.0,0,0,0,0.0,40.0,13.42984807715229,734,Pays de la Loire,open,'75310000,1,49.0,22-158742,0,2022_December,S,75,5.0,200073260,0,2022Q4,Interco
917144,0,4.0,0,0,0,0.0,40.0,11.865517083471325,722,Pays de la Loire,open,'71420000,1,30.0,23-157471,0,2023_November,S,71,3.0,228500013,1,2023Q4,Département
917182,0,6.0,0,0,0,0.0,40.0,12.449175674583987,734,Pays de la Loire,open,'34928300,0,32.0,23-51361,0,2023_April,F,34,0.0,200073260,1,2023Q2,Interco
917248,0,8.0,0,0,0,0.0,55.00000000000001,13.510193906300684,734,Pays de la Loire,open,'34928480,1,56.0,23-68982,0,2023_May,F,34,0.0,200073260,1,2023Q2,Interco
917257,0,1.0,0,0,0,0.0,40.0,11.809691156155052,735,Pays de la Loire,open,'71300000,0,30.0,23-71393,1,2023_May,S,71,0.0,258502962,1,2023Q2,EPL
917258,0,2.0,0,0,0,0.0,40.0,11.879580442291301,735,Pays de la Loire,open,'71300000,0,30.0,23-71393,1,2023_May,S,71,0.0,258502962,1,2023Q2,EPL
917285,0,3.0,0,0,0,0.0,40.0,12.115053247143004,721,Pays de la Loire,open,'71240000,0,32.0,23-80647,1,2023_June,S,71,0.0,200082139,1,2023Q2,Commune
917294,0,0.0,0,0,0,0.0,40.0,13.412127939967581,722,Pays de la Loire,open,'09132000,1,31.0,23-121126,0,2023_September,F,09,3.0,228500013,0,2023Q3,Département
917295,1,1.0,0,1,1,20.0,50.0,12.541115289341793,734,Pays de la Loire,open,'45246200,0,31.0,22-10611,1,2022_January,T,45,0.0,200071900,1,2022Q1,Interco
917297,1,1.0,0,1,1,20.0,50.0,12.671566119298022,734,Pays de la Loire,open,'45342000,0,31.0,22-10611,1,2022_January,T,45,0.0,200071900,1,2022Q1,Interco
917308,0,3.0,0,0,0,0.0,40.0,12.379500604598451,722,Pays de la Loire,open,'71300000,1,29.0,23-124755,0,2023_September,S,71,0.0,228500013,1,2023Q3,Département
917309,0,3.0,0,0,0,0.0,40.0,12.198201751149604,722,Pays de la Loire,open,'71300000,1,29.0,23-124755,0,2023_September,S,71,0.0,228500013,1,2023Q3,Département
917310,0,3.0,0,0,0,0.0,40.0,12.247919714482066,722,Pays de la Loire,open,'71300000,1,29.0,23-124755,0,2023_September,S,71,0.0,228500013,1,2023Q3,Département
917317,1,3.0,0,1,1,10.0,88.88888888888889,11.156250521031495,721,Pays de la Loire,open,'90500000,0,30.0,22-130362,1,2022_December,S,90,0.0,218501914,1,2022Q4,Commune
917318,1,3.0,0,1,0,0.0,30.0,8.517193191416238,721,Pays de la Loire,open,'90500000,0,30.0,22-130362,1,2022_December,S,90,0.0,218501914,1,2022Q4,Commune
917319,1,3.0,0,1,1,10.0,88.88888888888889,11.407564949312402,721,Pays de la Loire,open,'90500000,0,30.0,22-130362,1,2022_December,S,90,0.0,218501914,1,2022Q4,Commune
917324,0,0.0,0,0,0,0.0,50.0,14.473948973208218,735,Pays de la Loire,open,'90513000,1,30.0,22-159702,0,2022_December,S,90,1.0,258502962,0,2022Q4,EPL
917346,1,1.0,0,0,1,10.0,44.44444444444444,12.62386150332717,735,Pays de la Loire,open,'90520000,0,32.0,22-166751,1,2023_January,S,90,0.0,258502962,1,2023Q1,EPL
917347,1,0.0,0,0,1,10.0,44.44444444444444,12.459085630446662,735,Pays de la Loire,open,'90520000,0,32.0,22-166751,1,2023_January,S,90,1.0,258502962,0,2023Q1,EPL
917348,1,0.0,0,0,1,10.0,44.44444444444444,12.604016204239487,735,Pays de la Loire,open,'90520000,0,32.0,22-166751,1,2023_January,S,90,1.0,258502962,0,2023Q1,EPL
917369,0,0.0,0,0,0,0.0,45.0,13.324487561494463,721,Pays de la Loire,open,'90911200,1,29.0,22-107280,1,2022_August,S,90,2.0,218501096,0,2022Q3,Commune
917370,0,0.0,0,0,0,0.0,45.0,12.26434155365415,721,Pays de la Loire,open,'90911300,1,29.0,22-107280,1,2022_August,S,90,4.0,218501096,0,2022Q3,Commune
917371,0,0.0,0,0,0,0.0,45.0,13.892471599100402,721,Pays de la Loire,open,'90911200,1,29.0,22-107280,1,2022_August,S,90,4.0,218501096,0,2022Q3,Commune
917372,0,2.0,0,0,0,0.0,100.0,12.89921982609012,734,Pays de la Loire,open,'90600000,0,30.0,23-26289,0,2023_February,S,90,0.0,200071165,1,2023Q1,Interco
