,sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,legal_status,departement,procedure_type,CPV,framework,advertising,id_contract,allotment,month,contract_type,other_offers,siren,participation
10064,1,0,0,0,0.0,20.0,12.89921982609012,73,50,open,'71313000,1,30.0,23-64137,0,2023_May,Services,0.0,200067205,1
10065,1,1,1,0,0.0,60.0,12.74804803828838,72,85,open,'45313100,0,34.0,23-64182,1,2023_May,Works,0.0,218501914,1
10066,0,1,1,0,0.0,55.0,13.99866510106212,72,85,open,'45441000,0,34.0,23-64182,1,2023_May,Works,0.0,218501914,1
10067,0,1,1,0,0.0,55.0,15.942193445966549,72,85,open,'45262522,0,34.0,23-64182,1,2023_May,Works,0.0,218501914,1
10068,0,0,0,0,0.0,100.0,19.467065969072834,72,38,negotiated,'92610000,0,29.0,23-64223,0,2023_May,Services,1.0,213802895,0
10069,1,0,1,1,5.0,50.0,13.081476797465148,71,29,open,'50200000,0,31.0,23-64227,0,2023_May,Services,0.0,130003213,1
10070,0,0,0,0,0.0,30.0,13.997832114758229,72,44,open,'66133000,1,33.0,23-64270,0,2023_May,Services,4.0,214401325,0
10071,1,0,0,0,0.0,100.0,13.134785897402883,92,43,open,'77500000,0,26.0,23-64300,0,2023_May,Services,0.0,779144922,1
10072,1,1,1,1,10.0,50.0,15.89495209964411,72,84,open,'45112723,1,48.0,23-64408,0,2023_May,Works,0.0,218400075,1
10073,1,0,0,0,0.0,55.0,11.62857288849619,73,83,open,'79952000,0,31.0,23-64418,1,2023_May,Services,1.0,180090045,1
10074,1,0,0,0,0.0,55.0,11.736668836356406,73,83,open,'79952000,0,31.0,23-64418,1,2023_May,Services,1.0,180090045,1
10075,1,0,1,0,0.0,40.0,12.1302547507532,72,95,open,'34100000,0,29.0,23-64476,1,2023_May,Supplies,0.0,219505633,1
10076,1,0,1,0,0.0,40.0,10.969817667283516,72,95,open,'34100000,0,29.0,23-64476,1,2023_May,Supplies,0.0,219505633,1
10077,1,0,1,0,0.0,40.0,11.616591545883978,72,95,open,'34100000,0,29.0,23-64476,1,2023_May,Supplies,0.0,219505633,1
10078,1,0,0,0,0.0,50.0,12.42825573574926,72,95,open,'44211100,0,29.0,23-64478,0,2023_May,Supplies,0.0,219505633,1
10079,0,0,0,0,0.0,40.0,13.122363377404328,73,10,open,'79311000,1,44.0,23-6471,0,2023_January,Services,5.0,200062107,0
10080,0,1,0,0,0.0,50.0,13.592367006650065,72,94,open,'77312100,1,33.0,23-64740,0,2023_May,Services,1.0,219400389,1
10081,1,0,0,0,0.0,100.0,11.664014319333084,73,33,open,'39711300,0,30.0,23-64780,0,2023_May,Supplies,0.0,130018351,1
10082,1,0,0,0,0.0,40.0,11.596563609001338,72,45,open,'60130000,1,32.0,23-64811,0,2023_May,Services,0.0,214502080,1
10083,1,0,1,1,5.0,50.0,13.18524427544353,71,29,open,'50200000,0,31.0,23-64818,0,2023_May,Services,0.0,130003213,1
10084,0,0,1,1,10.0,60.0,11.007489623530304,73,31,open,'09122110,0,41.0,23-64837,0,2023_May,Supplies,2.0,243100518,0
10085,0,0,0,1,5.0,50.0,10.819778284410283,72,77,open,'44316000,1,33.0,23-64860,1,2023_May,Supplies,2.0,217702588,1
10086,1,0,0,0,0.0,40.0,12.185869938212656,72,64,restricted,'71311300,0,41.0,23-64876,0,2023_May,Services,0.0,216400242,1
10087,1,0,0,0,0.0,40.0,14.385783640373685,92,33,open,'72260000,1,44.0,23-65065,0,2023_May,Services,0.0,802596031,1
10088,1,0,1,1,10.0,40.0,11.512925464970229,72,31,open,'33141117,1,36.0,23-65142,1,2023_May,Supplies,3.0,213100696,1
10089,1,0,1,1,10.0,40.0,11.512925464970229,72,31,open,'39830000,1,36.0,23-65142,1,2023_May,Supplies,2.0,213100696,1
10090,0,0,1,1,10.0,40.0,11.695247021764184,72,31,open,'39224300,1,36.0,23-65142,1,2023_May,Supplies,2.0,213100696,1
10091,1,0,1,0,0.0,40.0,9.903487552536127,72,31,open,'18937000,1,36.0,23-65142,1,2023_May,Supplies,3.0,213100696,1
10092,0,0,1,1,10.0,40.0,9.615805480084347,72,31,open,'42968200,1,36.0,23-65142,1,2023_May,Supplies,3.0,213100696,1
10093,1,0,1,1,10.0,40.0,10.308952660644293,72,31,open,'39224300,1,36.0,23-65142,1,2023_May,Supplies,1.0,213100696,1
10094,1,0,0,0,0.0,30.0,11.897340704299824,72,85,open,'72267100,1,33.0,23-65144,1,2023_May,Services,0.0,228500013,1
10095,0,0,0,0,0.0,35.0,12.327183471279232,72,85,open,'72267100,1,33.0,23-65144,1,2023_May,Services,2.0,228500013,0
10096,1,0,0,0,0.0,60.0,12.976180867226248,72,64,open,'44800000,0,37.0,23-65298,1,2023_May,Supplies,0.0,216400242,1
10097,1,0,0,0,0.0,60.0,12.388394202324127,72,64,open,'44800000,0,37.0,23-65298,1,2023_May,Supplies,0.0,216400242,1
10098,1,0,0,0,0.0,60.0,10.778956289890028,72,64,open,'44800000,0,37.0,23-65298,1,2023_May,Supplies,0.0,216400242,1
10099,0,0,0,0,0.0,50.0,14.28551418721001,73,94,open,'50750000,1,41.0,23-65301,0,2023_May,Services,4.0,199411117,1
10100,1,0,1,0,0.0,50.0,13.487006490992238,72,84,open,'37520000,1,40.0,23-65314,0,2023_May,Supplies,0.0,218400075,1
10101,1,0,1,0,0.0,60.0,13.997832114758229,72,84,open,'39830000,1,40.0,23-65387,1,2023_May,Supplies,0.0,218400075,1
10102,1,0,1,0,0.0,60.0,13.592367006650065,72,84,open,'19640000,1,40.0,23-65387,1,2023_May,Supplies,0.0,218400075,1
10103,0,0,0,0,0.0,40.0,14.550054927588372,72,74,open,'48900000,1,31.0,23-65472,0,2023_May,Services,2.0,200063402,1
10104,1,0,1,1,10.0,50.0,12.89921982609012,72,74,open,'39312000,1,32.0,23-65530,0,2023_May,Supplies,0.0,200063402,1
10105,1,0,0,0,0.0,70.0,12.0435537160324,72,74,open,'50883000,1,40.0,23-65535,0,2023_May,Services,0.0,200063402,1
10106,1,0,0,0,0.0,35.0,15.838099668692506,72,36,negotiated,'45212410,0,30.0,23-6557,0,2023_March,Works,1.0,213600448,1
10107,1,1,1,0,0.0,40.0,14.205304173874994,72,40,open,'39221123,1,33.0,23-65729,0,2023_July,Supplies,0.0,214000887,1
10108,0,0,0,0,0.0,40.0,12.676076274775909,72,34,open,'90923000,1,42.0,23-65747,0,2023_May,Services,3.0,213401722,0
10109,0,0,0,0,0.0,50.0,12.430008203124592,81,59,open,'79900000,0,29.0,23-65898,0,2023_May,Services,2.0,775624562,1
10110,1,0,1,1,10.0,40.0,12.697423358295133,72,83,open,'45261211,0,36.0,23-65943,1,2023_May,Works,0.0,218300473,1
10111,1,0,1,1,10.0,40.0,12.669834177107036,72,83,open,'45421141,0,36.0,23-65943,1,2023_May,Works,0.0,218300473,1
10112,1,0,1,1,10.0,40.0,12.522580484628252,72,83,open,'45421000,0,36.0,23-65943,1,2023_May,Works,0.0,218300473,1
10113,1,0,1,1,10.0,40.0,12.585199493545922,72,83,open,'44316500,0,36.0,23-65943,1,2023_May,Supplies,0.0,218300473,1
10114,1,0,1,1,10.0,40.0,12.509874099861838,72,83,open,'45430000,0,36.0,23-65943,1,2023_May,Works,0.0,218300473,1
10115,1,0,0,0,0.0,40.0,12.611537753638338,54,75,open,'72260000,1,60.0,23-6595,1,2023_January,Services,1.0,330727991,1
10116,1,1,1,1,25.0,60.0,13.592367006650065,72,13,open,'77310000,1,59.0,23-66126,1,2023_May,Services,1.0,211300041,1
10117,1,1,1,1,25.0,60.0,13.815510557964274,72,13,open,'77310000,1,59.0,23-66126,1,2023_May,Services,2.0,211300041,1
10118,1,1,1,1,25.0,60.0,13.997832114758229,72,13,open,'77310000,1,59.0,23-66126,1,2023_May,Services,2.0,211300041,1
10119,1,1,1,1,25.0,60.0,14.28551418721001,72,13,open,'77310000,1,59.0,23-66126,1,2023_May,Services,3.0,211300041,1
10120,1,1,1,1,40.0,60.0,12.206072645530174,72,13,open,'77312100,1,59.0,23-66126,1,2023_May,Services,1.0,211300041,1
10121,1,0,0,0,0.0,40.0,13.815509557963772,73,75,open,'32237000,1,30.0,23-66177,0,2023_May,Supplies,1.0,180044174,1
10122,0,0,0,0,0.0,30.0,13.122363377404328,41,85,negotiated,'71000000,1,37.0,23-66246,0,2023_May,Services,6.0,524110921,0
10123,0,0,1,0,0.0,10.0,9.210340371976184,72,62,open,'92600000,0,32.0,23-6637,1,2023_February,Services,3.0,216204271,0
10124,0,0,0,0,0.0,100.0,13.710150042306449,72,72,open,'44113300,1,40.0,23-6638,0,2023_January,Supplies,2.0,227200029,1
10125,0,0,0,0,0.0,100.0,11.820410164718188,72,74,open,'43250000,0,31.0,23-66606,0,2023_May,Supplies,0.0,227400017,1
10126,0,0,0,0,0.0,35.0,13.304684934198283,72,10,open,'50324200,1,38.0,23-66610,1,2023_May,Services,2.0,221000052,0
10127,0,0,0,0,0.0,35.0,13.122363377404328,72,10,open,'50324200,1,38.0,23-66610,1,2023_May,Services,1.0,221000052,0
10128,0,0,0,0,0.0,35.0,12.206072645530174,72,10,open,'50324200,1,38.0,23-66610,1,2023_May,Services,1.0,221000052,0
10129,0,0,0,0,0.0,35.0,11.695247021764184,72,10,open,'50324200,1,38.0,23-66610,1,2023_May,Services,1.0,221000052,0
10130,0,0,0,0,0.0,35.0,11.512925464970229,72,10,open,'50324200,1,38.0,23-66610,1,2023_May,Services,1.0,221000052,0
10131,1,0,0,0,0.0,50.0,12.542544882151386,72,64,open,'44191000,0,56.0,23-66627,1,2023_May,Supplies,0.0,216400242,1
10132,1,0,0,0,0.0,50.0,11.695247021764184,72,64,open,'44191000,0,56.0,23-66627,1,2023_May,Supplies,0.0,216400242,1
10133,1,0,0,0,0.0,50.0,10.596634733096073,72,64,open,'44191000,0,56.0,23-66627,1,2023_May,Supplies,0.0,216400242,1
10134,1,0,0,0,0.0,50.0,11.289781913656018,72,64,open,'44191000,0,56.0,23-66627,1,2023_May,Supplies,0.0,216400242,1
10135,0,0,0,0,0.0,45.0,11.695247021764184,73,11,open,'77310000,1,36.0,23-66646,1,2023_May,Services,0.0,200035715,1
10136,0,0,0,0,0.0,45.0,11.695247021764184,73,11,open,'77310000,1,36.0,23-66646,1,2023_May,Services,0.0,200035715,1
10137,1,0,0,0,0.0,45.0,11.512925464970229,73,11,open,'77310000,1,36.0,23-66646,1,2023_May,Services,0.0,200035715,1
10138,1,0,0,1,10.0,60.0,11.993590805641327,72,59,open,'77310000,0,29.0,23-66704,1,2023_May,Services,0.0,215904913,1
10139,1,0,0,1,10.0,60.0,11.558787536934918,72,59,open,'77310000,0,29.0,23-66704,1,2023_May,Services,0.0,215904913,1
10140,1,0,0,1,10.0,60.0,11.379028291170211,72,59,open,'77310000,0,29.0,23-66704,1,2023_May,Services,0.0,215904913,1
10141,1,0,1,0,0.0,90.0,10.188290484237063,73,13,open,'34352100,1,37.0,23-66798,1,2023_May,Supplies,0.0,200054807,1
10142,0,0,0,1,30.0,40.0,15.279170045233611,73,93,open,'55510000,0,35.0,23-66905,0,2023_August,Services,1.0,130006364,0
10143,0,0,0,0,0.0,30.0,13.592367006650065,73,10,open,'71620000,1,29.0,23-6697,1,2023_January,Services,2.0,200062107,0
10144,0,0,0,0,0.0,30.0,14.346138809026444,73,10,open,'71620000,1,29.0,23-6697,1,2023_January,Services,2.0,200062107,0
10145,0,0,0,0,0.0,30.0,12.429216196844385,73,10,open,'71620000,1,29.0,23-6697,1,2023_January,Services,2.0,200062107,0
10146,0,0,0,0,0.0,30.0,10.819778284410283,73,10,open,'71620000,1,29.0,23-6697,1,2023_January,Services,1.0,200062107,0
10147,0,0,0,0,0.0,30.0,11.695247021764184,73,10,open,'71620000,1,29.0,23-6697,1,2023_January,Services,1.0,200062107,0
10148,0,0,0,0,0.0,70.0,15.00144667480406,73,62,open,'90000000,1,36.0,23-6702,1,2023_January,Services,2.0,200007201,1
10149,0,0,0,0,0.0,70.0,15.727383678186994,73,62,open,'90000000,1,36.0,23-6702,1,2023_January,Services,2.0,200007201,1
10150,0,0,0,0,0.0,70.0,12.362948180992651,73,62,open,'03410000,1,36.0,23-6704,0,2023_January,Supplies,3.0,200007201,1
10151,0,0,0,0,0.0,75.0,14.542402911306691,54,6,open,'09000000,1,29.0,23-67183,0,2023_May,Supplies,2.0,412914673,1
10152,1,1,0,0,0.0,40.0,13.399995114002609,73,45,open,'77342000,1,29.0,23-67241,1,2023_May,Services,1.0,244500468,1
10153,1,1,0,0,0.0,40.0,13.527828485512494,73,45,open,'77310000,1,29.0,23-67241,1,2023_May,Services,0.0,244500468,1
10154,1,1,1,1,10.0,40.0,11.872786328473373,72,33,open,'92312000,1,38.0,23-67283,1,2023_May,Services,0.0,213304330,1
10155,0,0,0,0,0.0,40.0,13.710150042306449,73,87,open,'72500000,1,37.0,23-67321,1,2023_May,Services,1.0,130006372,1
10156,1,0,0,0,0.0,40.0,13.592367006650065,73,82,open,'71240000,1,29.0,23-67518,0,2023_May,Services,0.0,248200099,1
10157,1,0,1,0,0.0,60.0,11.755179482523785,72,91,open,'45223220,0,25.0,23-67623,1,2023_May,Works,0.0,200083525,1
10158,0,0,1,0,0.0,60.0,10.804563118603802,72,91,open,'45421000,0,25.0,23-67623,1,2023_May,Works,1.0,200083525,1
10159,1,0,1,0,0.0,60.0,11.504561585038063,72,91,open,'45421000,0,25.0,23-67623,1,2023_May,Works,1.0,200083525,1
10160,1,0,1,0,0.0,60.0,10.889742683811122,72,91,open,'45330000,0,25.0,23-67623,1,2023_May,Works,1.0,200083525,1
10161,1,0,1,0,0.0,60.0,12.668138604661618,72,91,open,'45310000,0,25.0,23-67623,1,2023_May,Works,0.0,200083525,1
10162,1,0,1,0,0.0,60.0,11.275163711473104,72,91,open,'45442100,0,25.0,23-67623,1,2023_May,Works,1.0,200083525,1
10163,1,0,1,0,0.0,60.0,11.679972626532509,72,91,open,'45454100,0,25.0,23-67623,1,2023_May,Works,1.0,200083525,1
10164,1,0,1,1,20.0,30.0,7.600902459542082,41,6,open,'55520000,1,39.0,23-67711,1,2023_May,Services,0.0,414416420,1
10165,1,0,1,1,20.0,30.0,7.600902459542082,41,6,open,'55520000,1,39.0,23-67711,1,2023_May,Services,0.0,414416420,1
10166,1,0,0,1,10.0,40.0,12.233736449512648,73,57,open,'39234000,1,34.0,23-67718,1,2023_May,Supplies,0.0,200039865,1
10167,1,0,0,1,10.0,40.0,11.087206627834796,73,57,open,'39234000,1,34.0,23-67718,1,2023_May,Supplies,0.0,200039865,1
10168,1,0,0,1,10.0,40.0,10.10438549490302,73,57,open,'39234000,1,34.0,23-67718,1,2023_May,Supplies,0.0,200039865,1
10169,1,0,0,1,5.0,40.0,11.27889789705394,73,57,open,'72261000,1,33.0,23-67811,1,2023_May,Services,0.0,200039865,1
10170,1,0,0,1,5.0,40.0,11.383886821957825,73,57,open,'72261000,1,33.0,23-67811,1,2023_May,Services,0.0,200039865,1
10171,1,0,0,1,5.0,40.0,11.500731418869522,73,57,open,'72261000,1,33.0,23-67811,1,2023_May,Services,0.0,200039865,1
10172,1,0,0,0,0.0,40.0,13.23107470481674,73,2,open,'79714000,0,29.0,23-67845,0,2023_May,Services,2.0,250208790,1
10173,0,0,0,0,0.0,65.0,14.566926646648197,73,2,open,'90510000,1,29.0,23-67886,1,2023_May,Services,3.0,250208790,0
10174,1,0,0,0,0.0,30.0,13.290653620785308,73,28,open,'71620000,0,59.0,23-67903,0,2023_May,Services,1.0,200069953,1
10175,1,0,0,0,0.0,40.0,11.384709406608708,73,42,open,'34992200,1,30.0,23-67932,0,2023_May,Supplies,0.0,200035731,1
10176,0,0,0,0,0.0,60.0,13.659966073909702,73,55,open,'45233140,0,52.0,23-67983,1,2023_May,Works,4.0,200066165,0
10177,0,0,0,0,0.0,60.0,12.314729721557152,73,55,open,'45220000,0,52.0,23-67983,1,2023_May,Works,1.0,200066165,0
10178,0,0,1,1,10.0,40.0,12.206072645530174,72,95,open,'39162110,1,29.0,23-68073,1,2023_May,Supplies,2.0,219505633,1
10179,0,0,1,1,10.0,40.0,11.512925464970229,72,95,open,'22111000,1,29.0,23-68073,1,2023_May,Supplies,2.0,219505633,1
10180,1,0,0,0,0.0,40.0,13.304684934198283,72,41,open,'71311300,1,44.0,23-68172,0,2023_May,Services,0.0,224100016,1
10181,1,0,0,0,0.0,50.0,13.65122418510534,72,1,open,'44211000,0,29.0,23-68182,0,2023_May,Supplies,2.0,210104501,1
10182,0,0,1,0,0.0,40.0,14.28551418721001,73,1,open,'60130000,1,34.0,23-68412,0,2023_May,Services,1.0,240100883,1
10183,0,0,0,0,0.0,60.0,12.16403115773016,73,72,open,'90911200,0,39.0,23-68446,0,2023_May,Services,2.0,247200348,0
10184,1,0,0,0,0.0,40.0,16.758682945868866,73,62,negotiated,'45000000,0,70.0,23-68594,0,2023_May,Works,0.0,200007201,1
10185,0,0,0,0,0.0,30.0,12.388394202324127,72,93,open,'71241000,1,29.0,23-68958,0,2023_May,Services,1.0,219300076,0
10186,0,0,0,0,0.0,55.0,13.510193906300684,73,85,open,'34928480,1,56.0,23-68982,0,2023_May,Supplies,0.0,200073260,1
10187,0,0,1,1,30.0,50.0,15.249070111551278,55,25,open,'09134230,0,38.0,23-68985,0,2023_May,Supplies,3.0,537581506,1
10188,1,0,0,0,0.0,45.0,11.07695991141368,73,85,open,'44613800,1,53.0,23-69008,1,2023_May,Supplies,0.0,200073260,1
10189,1,0,0,0,0.0,45.0,14.391519807243256,73,85,open,'34928480,1,53.0,23-69008,1,2023_May,Supplies,0.0,200073260,1
10190,1,0,0,0,0.0,100.0,12.323855681186558,72,83,negotiated,'92332000,0,43.0,23-6909,0,2023_January,Services,0.0,218301075,1
10191,1,0,0,1,60.0,40.0,14.914122846632385,55,75,open,'98310000,1,33.0,23-69106,1,2023_May,Services,0.0,380129866,1
10192,1,0,0,1,60.0,40.0,13.641157170819495,55,75,open,'98310000,1,33.0,23-69106,1,2023_May,Services,0.0,380129866,1
10193,1,0,0,1,60.0,40.0,13.304684934198283,55,75,open,'98310000,1,33.0,23-69106,1,2023_May,Services,0.0,380129866,1
10194,1,0,0,1,60.0,40.0,13.997832114758229,55,75,open,'98310000,1,33.0,23-69106,1,2023_May,Services,0.0,380129866,1
10195,1,0,0,0,0.0,100.0,13.475102586489411,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,1
10196,1,0,0,0,0.0,100.0,12.0435537160324,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,0.0,130006364,1
10197,1,0,0,0,0.0,100.0,13.16158409055761,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,0.0,130006364,1
10198,0,0,0,0,0.0,100.0,13.38611129956048,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,0
10199,1,0,0,0,0.0,100.0,14.25272201563426,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,0.0,130006364,1
10200,0,0,0,0,0.0,100.0,13.712923969189172,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,1
10201,1,0,0,0,0.0,100.0,14.272402788504616,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,1
10202,1,0,0,0,0.0,100.0,13.002152110980433,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,0.0,130006364,1
10203,0,0,0,0,0.0,100.0,13.877202064574323,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,0
10204,1,0,0,0,0.0,100.0,14.5020683058203,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,0.0,130006364,1
10205,0,0,0,0,0.0,100.0,14.375568956504598,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,1
10206,1,0,0,0,0.0,100.0,14.463399674388718,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,1
10207,1,0,0,0,0.0,100.0,12.014672280796605,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,0.0,130006364,1
10208,1,0,0,0,0.0,100.0,13.518216948995375,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,0.0,130006364,1
10209,0,0,0,0,0.0,100.0,14.182277532617263,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,0
10210,1,0,0,0,0.0,100.0,14.080629317631985,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,0.0,130006364,1
10211,0,0,0,0,0.0,100.0,13.882975673693144,73,93,open,'15000000,0,30.0,23-69135,1,2023_August,Supplies,1.0,130006364,1
10212,1,0,0,1,40.0,60.0,13.304684934198283,55,75,open,'45215500,1,33.0,23-69145,0,2023_May,Works,0.0,380129866,1
10213,0,0,0,0,0.0,40.0,13.250404727285211,92,51,open,'71241000,0,32.0,23-6921,0,2023_January,Services,2.0,450776851,0
10214,0,0,0,0,0.0,5.0,14.457364444136669,73,54,open,'09123000,1,31.0,23-69296,1,2023_May,Supplies,2.0,245400601,0
10215,0,0,0,0,0.0,5.0,15.529712548222513,73,54,open,'09310000,1,31.0,23-69296,1,2023_May,Supplies,1.0,245400601,0
10216,1,0,0,0,0.0,60.0,14.207552645740298,65,69,open,'45420000,1,40.0,23-6933,0,2023_January,Works,0.0,423140144,1
10217,1,1,0,0,0.0,35.0,15.649286987456543,73,53,open,'45232150,0,68.0,23-69331,0,2023_May,Works,0.0,200083392,1
10218,1,0,1,0,0.0,40.0,12.355026990622031,72,74,open,'39294100,1,32.0,23-69377,1,2023_May,Supplies,5.0,227400017,1
10219,1,0,1,0,0.0,40.0,11.095392836343734,72,74,open,'39294100,1,32.0,23-69377,1,2023_May,Supplies,3.0,227400017,1
10220,0,0,1,0,0.0,40.0,10.913050024370726,72,74,open,'39294100,1,32.0,23-69377,1,2023_May,Supplies,3.0,227400017,1
10221,1,0,1,0,0.0,40.0,9.801011760946892,72,74,open,'39522530,1,32.0,23-69377,1,2023_May,Supplies,2.0,227400017,1
10222,1,0,1,0,0.0,40.0,9.401869409521051,72,74,open,'39156000,1,32.0,23-69377,1,2023_May,Supplies,1.0,227400017,1
10223,1,0,0,0,0.0,40.0,12.36946619243861,71,31,open,'71317100,1,35.0,23-69445,0,2023_May,Services,0.0,173404609,1
10224,0,1,1,0,0.0,30.0,13.592367006650065,55,29,open,'90910000,1,36.0,23-6950,1,2023_January,Services,2.0,311294904,0
10225,0,1,1,0,0.0,30.0,12.611537753638338,55,29,open,'90910000,1,36.0,23-6950,1,2023_January,Services,1.0,311294904,0
10226,0,1,1,0,0.0,30.0,12.994530005894443,55,29,open,'90910000,1,36.0,23-6950,1,2023_January,Services,1.0,311294904,0
10227,0,1,1,0,0.0,30.0,11.982929094215963,55,29,open,'90910000,1,36.0,23-6950,1,2023_January,Services,4.0,311294904,0
10228,0,1,1,0,0.0,30.0,13.815510557964274,55,29,open,'90910000,1,36.0,23-6950,1,2023_January,Services,4.0,311294904,0
10229,0,1,1,0,0.0,30.0,11.982929094215963,55,29,open,'90910000,1,36.0,23-6950,1,2023_January,Services,4.0,311294904,0
10230,0,1,1,0,0.0,30.0,11.982929094215963,55,29,open,'90910000,1,36.0,23-6950,1,2023_January,Services,4.0,311294904,0
10231,0,1,1,0,0.0,30.0,11.982929094215963,55,29,open,'90910000,1,36.0,23-6950,1,2023_January,Services,3.0,311294904,0
10232,1,0,0,1,40.0,60.0,13.997832114758229,72,6,open,'34924000,0,29.0,23-69503,0,2023_May,Supplies,3.0,220600019,1
10233,1,0,0,1,20.0,40.0,11.389627248625734,72,83,no competition,'60140000,0,29.0,23-69526,0,2023_May,Services,0.0,218300697,1
10234,1,0,0,1,20.0,40.0,14.704205196223556,62,31,negotiated,'71400000,1,29.0,23-69548,0,2023_May,Services,0.0,531978518,1
10235,1,0,0,0,0.0,40.0,11.692295670809404,72,40,open,'90911200,0,41.0,23-69613,0,2023_June,Services,0.0,214000887,1
10236,1,0,0,0,0.0,5.0,12.206072645530174,72,40,open,'22113000,1,34.0,23-69645,1,2023_June,Supplies,0.0,214000887,1
10237,1,0,0,0,0.0,5.0,11.695247021764184,72,40,open,'22113000,1,34.0,23-69645,1,2023_June,Supplies,0.0,214000887,1
10238,1,0,0,0,0.0,5.0,10.373491181781864,72,40,open,'22113000,1,34.0,23-69645,1,2023_June,Supplies,0.0,214000887,1
10239,1,0,0,0,0.0,5.0,8.294049640102028,72,40,open,'22113000,1,34.0,23-69645,1,2023_June,Supplies,0.0,214000887,1
10240,0,0,1,0,0.0,40.0,12.83043381713421,73,86,open,'15111100,0,37.0,23-69683,1,2023_May,Supplies,3.0,198600371,0
10241,0,0,1,0,0.0,40.0,12.805793810133746,73,86,open,'15111200,0,37.0,23-69683,1,2023_May,Supplies,4.0,198600371,0
10242,0,0,1,0,0.0,40.0,12.563364324248909,73,86,open,'15111100,0,37.0,23-69683,1,2023_May,Supplies,3.0,198600371,0
10243,0,0,1,0,0.0,30.0,11.977471981223491,73,86,open,'15111100,0,37.0,23-69683,1,2023_May,Supplies,2.0,198600371,0
10244,0,0,1,0,0.0,30.0,11.126810381749223,73,86,open,'15111100,0,37.0,23-69683,1,2023_May,Supplies,1.0,198600371,0
10245,0,0,1,0,0.0,30.0,11.494494045139252,73,86,open,'15111200,0,37.0,23-69683,1,2023_May,Supplies,3.0,198600371,0
10246,0,0,0,0,0.0,40.0,11.06663836234181,73,52,open,'33696500,1,31.0,23-69769,1,2023_May,Supplies,2.0,130007834,0
10247,0,0,0,0,0.0,40.0,9.903487552536127,73,52,open,'33696500,1,31.0,23-69769,1,2023_May,Supplies,2.0,130007834,0
10248,0,0,0,0,0.0,40.0,10.778956289890028,73,52,open,'33696500,1,31.0,23-69769,1,2023_May,Supplies,2.0,130007834,0
10249,0,0,0,0,0.0,40.0,12.245293358683456,73,52,open,'33696500,1,31.0,23-69769,1,2023_May,Supplies,3.0,130007834,0
10250,0,0,0,0,0.0,40.0,9.94270826568941,73,52,open,'24931250,1,31.0,23-69769,1,2023_May,Supplies,1.0,130007834,0
10251,0,0,0,0,0.0,40.0,11.06663836234181,73,52,open,'24931250,1,31.0,23-69769,1,2023_May,Supplies,1.0,130007834,0
10252,0,0,0,0,0.0,40.0,12.319401330837175,73,52,open,'38434540,1,31.0,23-69769,1,2023_May,Supplies,1.0,130007834,0
10253,0,0,0,0,0.0,40.0,9.456498641197577,73,29,open,'90910000,1,32.0,23-69954,1,2023_May,Services,1.0,130022932,1
10254,1,0,0,0,0.0,40.0,9.3382902167028,73,29,open,'90910000,1,32.0,23-69954,1,2023_May,Services,1.0,130022932,1
10255,0,0,0,0,0.0,40.0,9.357760739692395,73,29,open,'90910000,1,32.0,23-69954,1,2023_May,Services,1.0,130022932,1
10256,0,0,0,0,0.0,40.0,10.28233486274,72,83,open,'39298700,0,49.0,23-70029,0,2023_May,Supplies,1.0,228300018,1
10257,0,0,0,1,20.0,30.0,12.933379677736824,72,83,open,'71200000,0,37.0,23-70290,0,2023_May,Services,2.0,218301182,0
10258,1,0,0,0,0.0,5.0,14.180153671552183,73,25,open,'22100000,1,59.0,23-7035,1,2023_January,Supplies,1.0,192512150,1
10259,1,0,0,0,0.0,5.0,11.512925464970229,73,25,open,'22100000,1,59.0,23-7035,1,2023_January,Supplies,2.0,192512150,1
10260,1,1,1,1,10.0,70.0,13.39245158145506,71,75,open,'77310000,1,32.0,23-7037,0,2023_January,Services,0.0,110002011,1
10261,1,0,1,0,0.0,40.0,11.82198979879204,72,69,open,'79212000,0,36.0,23-70420,0,2023_May,Services,0.0,200046977,1
