,green,offers_sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,region,cpv,framework,advertising,id_contract,allotment,month,contract_type,cpv_division,offers_other,authority_siren,participation,quarter,status
4664,1,2.0,0,1,1,15.0,47.05882352941176,13.304684934198283,Auvergne-Rhône-Alpes,'55321000,1,31.0,23-177497,0,2023_December,S,55,4.0,213801939,1,2023Q4,municipality
4665,0,0.0,0,0,0,0.0,40.0,12.019431693565693,Auvergne-Rhône-Alpes,'66510000,0,48.0,23-181176,1,2023_December,S,66,1.0,213805476,0,2023Q4,municipality
4666,0,0.0,0,0,0,0.0,40.0,9.983407175712,Auvergne-Rhône-Alpes,'66510000,0,48.0,23-181176,1,2023_December,S,66,3.0,213805476,0,2023Q4,municipality
4667,0,0.0,0,0,0,0.0,40.0,10.839436587566745,Auvergne-Rhône-Alpes,'66510000,0,48.0,23-181176,1,2023_December,S,66,2.0,213805476,0,2023Q4,municipality
4668,0,0.0,0,0,0,0.0,40.0,12.7181709790574,Auvergne-Rhône-Alpes,'66510000,0,48.0,23-181176,1,2023_December,S,66,4.0,213805476,0,2023Q4,municipality
4669,0,2.0,0,0,0,0.0,45.0,12.988447911032926,Auvergne-Rhône-Alpes,'60130000,1,31.0,23-92827,0,2023_July,S,60,0.0,213805476,1,2023Q3,municipality
4670,0,1.0,0,0,0,0.0,60.0,13.008432911063435,Auvergne-Rhône-Alpes,'90500000,0,37.0,23-27406,0,2023_March,S,90,0.0,243801073,1,2023Q1,municipal_federation
4671,1,2.0,0,0,1,10.0,77.77777777777779,13.854731271117556,Auvergne-Rhône-Alpes,'09111400,1,33.0,23-160831,1,2023_November,F,9,0.0,223800012,1,2023Q4,departement
4672,0,1.0,0,0,0,0.0,40.0,14.670351327522209,Auvergne-Rhône-Alpes,'45210000,0,36.0,23-167910,0,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4673,0,5.0,0,0,0,0.0,40.0,13.190324783780662,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4674,0,3.0,0,0,0,0.0,40.0,12.30831329947672,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4675,0,3.0,0,0,0,0.0,40.0,13.246826275243942,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4676,0,2.0,0,0,0,0.0,40.0,14.130354143980195,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4677,0,2.0,0,0,0,0.0,40.0,13.546614910375324,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4678,0,7.0,0,0,0,0.0,40.0,13.735292418236767,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4679,0,3.0,0,0,0,0.0,40.0,13.810806511264785,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4680,0,8.0,0,0,0,0.0,40.0,12.0683897903546,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4681,0,4.0,0,0,0,0.0,40.0,12.978883231068252,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4682,0,2.0,0,0,0,0.0,40.0,14.046320646139478,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4683,0,6.0,0,0,0,0.0,40.0,10.057066640464429,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4684,0,4.0,0,0,0,0.0,40.0,12.132878102227115,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4685,0,3.0,0,0,0,0.0,40.0,11.05049310122081,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4686,0,4.0,0,0,0,0.0,40.0,12.99437544849652,Auvergne-Rhône-Alpes,'45210000,0,52.0,23-167822,1,2023_December,T,45,0.0,213803141,1,2023Q4,municipality
4687,0,2.0,0,0,0,0.0,40.0,10.837225198014004,Auvergne-Rhône-Alpes,'34144510,0,31.0,23-73664,1,2023_June,F,34,0.0,253801179,1,2023Q2,specialized
4688,0,1.0,0,0,0,0.0,40.0,10.117792155183134,Auvergne-Rhône-Alpes,'34144510,0,31.0,23-73664,1,2023_June,F,34,0.0,253801179,1,2023Q2,specialized
4689,0,1.0,0,0,0,0.0,40.0,10.144078017454058,Auvergne-Rhône-Alpes,'34144510,0,31.0,23-73664,1,2023_June,F,34,0.0,253801179,1,2023Q2,specialized
4690,1,1.0,0,0,1,5.0,42.10526315789473,13.575402799724728,Auvergne-Rhône-Alpes,'50324200,0,47.0,23-135099,0,2023_September,S,50,1.0,200018166,1,2023Q3,municipal_federation
4691,1,0.0,0,1,1,10.0,44.44444444444444,10.126631103850338,Auvergne-Rhône-Alpes,'44531510,1,37.0,23-52819,1,2023_April,F,44,2.0,200040715,0,2023Q2,municipal_federation
4692,1,1.0,0,1,1,10.0,44.44444444444444,9.903487552536127,Auvergne-Rhône-Alpes,'31110000,1,37.0,23-52819,1,2023_April,F,31,0.0,200040715,1,2023Q2,municipal_federation
4693,1,1.0,0,1,1,10.0,44.44444444444444,10.308952660644293,Auvergne-Rhône-Alpes,'31110000,1,37.0,23-52819,1,2023_April,F,31,0.0,200040715,1,2023Q2,municipal_federation
4694,1,1.0,0,1,1,10.0,44.44444444444444,9.998797732340453,Auvergne-Rhône-Alpes,'42514300,1,37.0,23-52819,1,2023_April,F,42,0.0,200040715,1,2023Q2,municipal_federation
4695,1,2.0,0,1,1,2.0,71.42857142857143,12.676076274775909,Auvergne-Rhône-Alpes,'50232200,1,33.0,23-142005,1,2023_October,S,50,3.0,210100046,1,2023Q4,municipality
4696,1,1.0,0,1,1,2.0,71.42857142857143,11.512925464970229,Auvergne-Rhône-Alpes,'34928472,1,33.0,23-142005,1,2023_October,F,34,3.0,210100046,1,2023Q4,municipality
4697,1,4.0,1,1,0,0.0,40.0,10.890795771645564,Auvergne-Rhône-Alpes,'39150000,0,30.0,23-45905,1,2023_April,F,39,0.0,200018166,1,2023Q2,municipal_federation
4698,1,4.0,1,1,0,0.0,40.0,12.219536746351832,Auvergne-Rhône-Alpes,'39150000,0,30.0,23-45905,1,2023_April,F,39,0.0,200018166,1,2023Q2,municipal_federation
4699,0,1.0,0,0,0,0.0,50.0,12.026198092379271,Auvergne-Rhône-Alpes,'34144200,0,32.0,23-161129,0,2023_November,F,34,0.0,283812006,1,2023Q4,specialized
4700,1,1.0,0,0,1,5.0,63.1578947368421,14.22097566607244,Auvergne-Rhône-Alpes,'39234000,1,35.0,23-59714,1,2023_May,F,39,0.0,200040715,1,2023Q2,municipal_federation
4701,1,2.0,0,0,1,5.0,63.1578947368421,12.89921982609012,Auvergne-Rhône-Alpes,'39234000,1,35.0,23-59714,1,2023_May,F,39,0.0,200040715,1,2023Q2,municipal_federation
4702,1,2.0,0,0,1,5.0,63.1578947368421,10.596634733096073,Auvergne-Rhône-Alpes,'44613800,1,35.0,23-59714,1,2023_May,F,44,0.0,200040715,1,2023Q2,municipal_federation
4703,0,6.0,0,0,0,0.0,40.0,13.32902301240405,Auvergne-Rhône-Alpes,'45112500,0,32.0,23-94782,0,2023_July,T,45,0.0,213803141,1,2023Q3,municipality
4704,0,2.0,0,0,0,0.0,40.0,12.409186943870544,Auvergne-Rhône-Alpes,'79111000,0,31.0,23-26269,0,2023_February,S,79,2.0,253800825,1,2023Q1,specialized
4705,1,3.0,0,1,0,0.0,55.00000000000001,11.695247021764184,Auvergne-Rhône-Alpes,'18110000,1,29.0,23-38222,1,2023_March,F,18,2.0,223800012,1,2023Q1,departement
4706,1,0.0,0,1,0,0.0,55.00000000000001,12.676076274775909,Auvergne-Rhône-Alpes,'18114000,1,29.0,23-38222,1,2023_March,F,18,2.0,223800012,0,2023Q1,departement
4707,0,1.0,0,0,0,0.0,40.0,11.27720313144916,Auvergne-Rhône-Alpes,'90500000,1,36.0,23-42603,1,2023_April,S,90,0.0,200040715,1,2023Q2,municipal_federation
4708,0,0.0,0,0,0,0.0,40.0,11.982929094215963,Auvergne-Rhône-Alpes,'90500000,1,36.0,23-42603,1,2023_April,S,90,1.0,200040715,0,2023Q2,municipal_federation
4709,0,4.0,0,0,0,0.0,50.0,12.0138160189666,Auvergne-Rhône-Alpes,'71240000,0,29.0,23-107518,0,2023_July,S,71,0.0,200018166,1,2023Q3,municipal_federation
4710,0,3.0,0,0,0,0.0,55.00000000000001,12.736700896592344,Auvergne-Rhône-Alpes,'50324200,1,29.0,23-115572,1,2023_August,S,50,3.0,223800012,1,2023Q3,departement
4711,0,3.0,0,0,0,0.0,55.00000000000001,13.42984807715229,Auvergne-Rhône-Alpes,'50324200,1,29.0,23-115572,1,2023_August,S,50,4.0,223800012,1,2023Q3,departement
4712,0,0.0,0,0,0,0.0,60.0,14.73180128983843,Auvergne-Rhône-Alpes,'34139000,1,34.0,23-149599,0,2023_October,F,34,1.0,200040715,0,2023Q4,municipal_federation
4713,1,5.0,0,1,0,0.0,40.0,12.206072645530174,Auvergne-Rhône-Alpes,'79111000,1,30.0,23-116814,1,2023_August,S,79,3.0,200040715,1,2023Q3,municipal_federation
4714,1,4.0,0,1,0,0.0,40.0,12.206072645530174,Auvergne-Rhône-Alpes,'79111000,1,30.0,23-116814,1,2023_August,S,79,1.0,200040715,1,2023Q3,municipal_federation
4715,0,0.0,0,0,0,0.0,40.0,11.695247021764184,Auvergne-Rhône-Alpes,'79713000,1,30.0,23-120074,1,2023_August,S,79,3.0,200040715,0,2023Q3,municipal_federation
4716,0,0.0,0,0,0,0.0,40.0,12.542544882151386,Auvergne-Rhône-Alpes,'79713000,1,30.0,23-120074,1,2023_August,S,79,2.0,200040715,0,2023Q3,municipal_federation
4717,0,1.0,0,0,0,0.0,60.0,11.131101197021485,Auvergne-Rhône-Alpes,'92300000,0,68.0,23-155054,0,2023_November,S,92,1.0,213804743,1,2023Q4,municipality
4718,1,3.0,0,1,0,0.0,40.0,14.247171148787556,Auvergne-Rhône-Alpes,'45243110,1,33.0,23-108915,1,2023_August,T,45,2.0,223800012,1,2023Q3,departement
4719,1,4.0,0,1,0,0.0,40.0,13.830313649559836,Auvergne-Rhône-Alpes,'45243110,1,33.0,23-108915,1,2023_August,T,45,0.0,223800012,1,2023Q3,departement
4720,0,2.0,0,0,0,0.0,60.0,10.755986151322505,Auvergne-Rhône-Alpes,'90620000,1,33.0,23-108916,1,2023_August,S,90,1.0,223800012,1,2023Q3,departement
4721,0,1.0,0,0,0,0.0,60.0,10.633304117453084,Auvergne-Rhône-Alpes,'90620000,1,33.0,23-108916,1,2023_August,S,90,0.0,223800012,1,2023Q3,departement
4722,0,2.0,0,0,0,0.0,60.0,10.5690065659786,Auvergne-Rhône-Alpes,'90620000,1,33.0,23-108916,1,2023_August,S,90,0.0,223800012,1,2023Q3,departement
4723,1,0.0,0,1,1,10.0,66.66666666666666,12.89921982609012,Auvergne-Rhône-Alpes,'44613800,1,52.0,23-172702,1,2023_December,F,44,1.0,200040715,0,2023Q4,municipal_federation
4724,1,0.0,0,1,1,10.0,66.66666666666666,12.206072645530174,Auvergne-Rhône-Alpes,'44613800,1,52.0,23-172702,1,2023_December,F,44,1.0,200040715,0,2023Q4,municipal_federation
4725,0,2.0,0,0,0,0.0,50.0,12.21755645347146,Grand Est,'42000000,0,31.0,22-132520,0,2022_October,F,42,0.0,130005457,1,2022Q4,state
4726,0,1.0,0,0,0,0.0,70.0,12.542544882151386,Grand Est,'34300000,0,40.0,23-4375,1,2023_January,F,34,0.0,200094332,1,2023Q1,departement
4727,0,2.0,0,0,0,0.0,70.0,11.512925464970229,Grand Est,'34300000,0,40.0,23-4375,1,2023_January,F,34,0.0,200094332,1,2023Q1,departement
4728,0,1.0,0,0,0,0.0,70.0,11.289781913656018,Grand Est,'34300000,0,40.0,23-4375,1,2023_January,F,34,0.0,200094332,1,2023Q1,departement
4729,0,1.0,0,0,0,0.0,40.0,12.429216196844385,Grand Est,'60000000,0,32.0,23-38761,0,2023_March,S,60,0.0,200094332,1,2023Q1,departement
4730,1,0.0,0,1,0,0.0,50.0,13.440089571204489,Grand Est,'50721000,0,51.0,23-62902,0,2023_May,S,50,1.0,196727671,0,2023Q2,state
4731,0,3.0,0,0,0,0.0,40.0,13.443315802367504,Grand Est,'45112500,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4732,0,5.0,0,0,0,0.0,40.0,14.09972286774575,Grand Est,'45262210,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4733,0,4.0,0,0,0,0.0,40.0,13.629288202939836,Grand Est,'45261213,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4734,0,3.0,0,0,0,0.0,40.0,12.233459187208572,Grand Est,'45421000,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4735,0,2.0,0,0,0,0.0,40.0,13.452696810066133,Grand Est,'45421000,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4736,0,3.0,0,0,0,0.0,40.0,11.170435156023451,Grand Est,'45442210,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4737,0,3.0,0,0,0,0.0,40.0,13.51961753439428,Grand Est,'45421131,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4738,0,5.0,0,0,0,0.0,40.0,12.66640781044464,Grand Est,'45421153,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4739,0,3.0,0,0,0,0.0,40.0,10.763969547581704,Grand Est,'33100000,0,40.0,23-138931,1,2023_October,F,33,0.0,200046985,1,2023Q4,specialized
4740,0,2.0,0,0,0,0.0,40.0,13.081064185710275,Grand Est,'45321000,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4741,0,4.0,0,0,0,0.0,40.0,12.398546657963228,Grand Est,'45262321,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4742,0,2.0,0,0,0,0.0,40.0,12.835366403552234,Grand Est,'45432111,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4743,0,4.0,0,0,0,0.0,40.0,12.835366403552234,Grand Est,'45261400,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4744,0,3.0,0,0,0,0.0,40.0,11.456132866564596,Grand Est,'45432210,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4745,0,3.0,0,0,0,0.0,40.0,9.803777708387116,Grand Est,'90911200,0,40.0,23-138931,1,2023_October,S,90,0.0,200046985,1,2023Q4,specialized
4746,0,5.0,0,0,0,0.0,40.0,13.8438647514608,Grand Est,'45232141,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4747,0,3.0,0,0,0,0.0,40.0,13.680069915309875,Grand Est,'45232460,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4748,0,4.0,0,0,0,0.0,40.0,14.070258197137475,Grand Est,'45311200,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4749,0,3.0,0,0,0,0.0,40.0,12.124325569579169,Grand Est,'45340000,0,40.0,23-138931,1,2023_October,T,45,0.0,200046985,1,2023Q4,specialized
4750,0,1.0,0,0,0,0.0,60.0,12.58272667178422,Grand Est,'45111300,0,30.0,22-92111,0,2022_July,T,45,0.0,200094332,1,2022Q3,departement
4751,1,1.0,0,1,1,60.0,100.0,11.307621831784347,Grand Est,'34928480,1,34.0,22-102614,1,2022_July,F,34,0.0,246701080,1,2022Q3,municipal_federation
4752,1,1.0,0,1,1,60.0,100.0,12.524526376648708,Grand Est,'34928480,1,34.0,22-102614,1,2022_July,F,34,0.0,246701080,1,2022Q3,municipal_federation
4753,0,1.0,0,0,0,0.0,100.0,13.199324418540456,Grand Est,'85310000,0,29.0,22-62974,1,2022_May,S,85,0.0,200094332,1,2022Q2,departement
4754,0,1.0,0,0,0,0.0,100.0,14.26019637922572,Grand Est,'85310000,0,29.0,22-62974,1,2022_May,S,85,0.0,200094332,1,2022Q2,departement
4755,1,3.0,0,1,0,0.0,60.0,11.472103470449971,Grand Est,'44110000,1,32.0,22-129598,1,2022_October,F,44,2.0,200052264,1,2022Q4,region
4756,1,3.0,0,1,0,0.0,60.0,12.165250651009918,Grand Est,'44110000,1,32.0,22-129598,1,2022_October,F,44,2.0,200052264,1,2022Q4,region
4757,1,0.0,0,1,0,0.0,60.0,12.388394202324127,Grand Est,'44110000,1,32.0,22-129598,1,2022_October,F,44,5.0,200052264,0,2022Q4,region
4758,1,0.0,0,1,0,0.0,60.0,12.165250651009918,Grand Est,'44110000,1,32.0,22-129598,1,2022_October,F,44,4.0,200052264,0,2022Q4,region
4759,1,0.0,0,1,0,0.0,60.0,11.759785542901756,Grand Est,'44110000,1,32.0,22-129598,1,2022_October,F,44,1.0,200052264,0,2022Q4,region
4760,0,3.0,0,0,0,0.0,40.0,13.596346017376796,Grand Est,'45262522,0,54.0,22-136495,1,2022_October,T,45,0.0,216802785,1,2022Q4,municipality
4761,0,2.0,0,0,0,0.0,40.0,9.67000953409786,Grand Est,'45212314,0,54.0,22-136495,1,2022_October,T,45,0.0,216802785,1,2022Q4,municipality
4762,0,1.0,0,0,0,0.0,40.0,13.14225227548888,Grand Est,'45261100,0,54.0,22-136495,1,2022_October,T,45,0.0,216802785,1,2022Q4,municipality
4763,0,1.0,0,0,0,0.0,40.0,13.015225616715073,Grand Est,'45261210,0,54.0,22-136495,1,2022_October,T,45,0.0,216802785,1,2022Q4,municipality
4764,0,3.0,0,0,0,0.0,40.0,13.34014698987622,Grand Est,'45421000,0,54.0,22-136495,1,2022_October,T,45,0.0,216802785,1,2022Q4,municipality
4765,0,3.0,0,0,0,0.0,40.0,9.794314221772602,Grand Est,'45442110,0,54.0,22-136495,1,2022_October,T,45,1.0,216802785,1,2022Q4,municipality
4766,1,3.0,1,1,0,0.0,40.0,14.330423616774455,Grand Est,'45421000,0,33.0,22-158670,1,2022_December,T,45,1.0,200052264,1,2022Q4,region
4767,1,1.0,1,1,0,0.0,40.0,15.018482861956626,Grand Est,'45330000,0,33.0,22-158670,1,2022_December,T,45,2.0,200052264,1,2022Q4,region
4768,0,1.0,0,0,0,0.0,30.0,13.805460222110773,Grand Est,'03325000,1,29.0,22-161085,0,2022_December,F,3,2.0,130005457,1,2022Q4,state
4769,0,3.0,0,0,0,0.0,60.0,10.138401559449251,Grand Est,'44221200,0,32.0,22-50471,1,2022_April,F,44,0.0,200094332,1,2022Q2,departement
4770,0,4.0,0,0,0,0.0,60.0,9.655026193237628,Grand Est,'44221200,0,32.0,22-50471,1,2022_April,F,44,0.0,200094332,1,2022Q2,departement
4771,0,4.0,0,0,0,0.0,60.0,10.035392623416069,Grand Est,'44221200,0,32.0,22-50471,1,2022_April,F,44,0.0,200094332,1,2022Q2,departement
4772,0,5.0,0,0,0,0.0,60.0,10.067305637765523,Grand Est,'44221200,0,32.0,22-50471,1,2022_April,F,44,0.0,200094332,1,2022Q2,departement
4773,0,4.0,0,0,0,0.0,60.0,10.504519444188269,Grand Est,'44221200,0,32.0,22-50471,1,2022_April,F,44,0.0,200094332,1,2022Q2,departement
4774,0,3.0,0,0,0,0.0,60.0,10.07575877347658,Grand Est,'44221200,0,32.0,22-50471,1,2022_April,F,44,0.0,200094332,1,2022Q2,departement
4775,0,3.0,0,0,0,0.0,60.0,10.597634233429156,Grand Est,'44221200,0,32.0,22-50471,1,2022_April,F,44,0.0,200094332,1,2022Q2,departement
4776,0,1.0,0,0,0,0.0,40.0,10.763356070097185,Grand Est,'66515000,0,38.0,21-171555,1,2022_January,S,66,0.0,200051878,1,2022Q1,specialized
4777,0,0.0,0,0,0,0.0,40.0,13.62918097977278,Grand Est,'66512000,0,38.0,21-171555,1,2022_January,S,66,2.0,200051878,0,2022Q1,specialized
4778,0,1.0,0,0,0,0.0,20.0,13.854731271117556,Grand Est,'77310000,0,31.0,22-66018,1,2022_May,S,77,0.0,200094332,1,2022Q2,departement
4779,0,0.0,0,0,0,0.0,0.0,15.201804919084164,Grand Est,'09134000,1,30.0,22-942,0,2022_January,F,9,2.0,200051878,0,2022Q1,specialized
4780,0,0.0,0,0,0,0.0,0.0,15.201804919084164,Grand Est,'09134000,1,30.0,22-942,0,2022_January,F,9,2.0,200051878,0,2022Q1,specialized
4781,1,2.0,1,1,0,0.0,60.0,11.818432696109396,Ile-de-France,'90919200,0,34.0,22-16309,1,2022_February,S,90,1.0,180092264,1,2022Q1,state
4782,1,2.0,1,1,0,0.0,60.0,10.259468255545384,Ile-de-France,'90919200,0,34.0,22-16309,1,2022_February,S,90,1.0,180092264,1,2022Q1,state
4783,1,2.0,1,1,0,0.0,60.0,10.488156027600128,Ile-de-France,'90919200,0,34.0,22-16309,1,2022_February,S,90,1.0,180092264,1,2022Q1,state
4784,1,2.0,1,1,0,0.0,60.0,11.339506759921631,Ile-de-France,'90919200,0,34.0,22-16309,1,2022_February,S,90,0.0,180092264,1,2022Q1,state
4785,1,2.0,1,1,0,0.0,60.0,10.775974557273669,Ile-de-France,'90919200,0,34.0,22-16309,1,2022_February,S,90,1.0,180092264,1,2022Q1,state
4786,0,0.0,0,0,0,0.0,40.0,14.28551418721001,Grand Est,'72212900,0,30.0,22-49154,0,2022_April,S,72,2.0,200094332,0,2022Q2,departement
4787,0,3.0,0,0,0,0.0,100.0,11.982929094215963,Grand Est,'79311000,0,29.0,22-68312,1,2022_May,S,79,0.0,200094332,1,2022Q2,departement
4788,0,2.0,0,0,0,0.0,100.0,12.206072645530174,Grand Est,'79311000,0,29.0,22-68312,1,2022_May,S,79,0.0,200094332,1,2022Q2,departement
4789,0,3.0,0,0,0,0.0,100.0,12.206072645530174,Grand Est,'79311000,0,29.0,22-68312,1,2022_May,S,79,0.0,200094332,1,2022Q2,departement
4790,1,1.0,1,1,0,0.0,70.0,14.28551418721001,Grand Est,'77310000,0,29.0,22-104006,1,2022_July,S,77,1.0,200094332,1,2022Q3,departement
4791,1,1.0,1,1,0,0.0,70.0,14.28551418721001,Grand Est,'77310000,0,29.0,22-104006,1,2022_July,S,77,1.0,200094332,1,2022Q3,departement
4792,1,1.0,1,1,0,0.0,30.0,14.28551418721001,Grand Est,'77310000,0,29.0,22-104006,1,2022_July,S,77,1.0,200094332,1,2022Q3,departement
4793,0,0.0,0,0,0,0.0,40.0,11.517942856782012,Grand Est,'50312310,1,61.0,22-3379,0,2022_January,S,50,1.0,775641418,0,2022Q1,state
4794,0,0.0,0,0,0,0.0,35.0,14.038654109278484,Grand Est,'39173000,0,79.0,22-5513,0,2022_January,F,39,1.0,216704825,0,2022Q1,municipality
4795,0,0.0,0,0,0,0.0,50.0,14.842862048199336,Grand Est,'50721000,0,90.0,22-168255,0,2022_December,S,50,3.0,218801819,0,2022Q4,municipality
4796,1,2.0,1,1,0,0.0,60.0,14.50865773852422,Grand Est,'45421000,0,32.0,23-72129,1,2023_May,T,45,0.0,200094332,1,2023Q2,departement
4797,1,1.0,1,1,0,0.0,60.0,14.50865773852422,Grand Est,'45421000,0,32.0,23-72129,1,2023_May,T,45,0.0,200094332,1,2023Q2,departement
4798,1,1.0,1,1,0,0.0,60.0,14.50865773852422,Grand Est,'45421000,0,32.0,23-72129,1,2023_May,T,45,0.0,200094332,1,2023Q2,departement
4799,1,1.0,1,1,0,0.0,60.0,14.50865773852422,Grand Est,'45421000,0,32.0,23-72129,1,2023_May,T,45,0.0,200094332,1,2023Q2,departement
4800,1,1.0,1,1,0,0.0,60.0,14.50865773852422,Grand Est,'45421000,0,32.0,23-72129,1,2023_May,T,45,0.0,200094332,1,2023Q2,departement
4801,1,1.0,0,1,0,0.0,60.0,13.081541382884074,Grand Est,'44110000,1,34.0,22-155759,0,2022_November,F,44,1.0,200052264,1,2022Q4,region
4802,1,0.0,0,1,0,0.0,60.0,11.695247021764184,Grand Est,'44110000,1,32.0,22-155563,1,2022_November,F,44,1.0,200052264,0,2022Q4,region
4803,1,2.0,0,1,0,0.0,60.0,11.982929094215963,Grand Est,'44110000,1,32.0,22-155563,1,2022_November,F,44,2.0,200052264,1,2022Q4,region
4804,1,2.0,0,1,0,0.0,60.0,13.081541382884074,Grand Est,'44110000,1,32.0,22-155563,1,2022_November,F,44,2.0,200052264,1,2022Q4,region
4805,1,1.0,0,1,0,0.0,60.0,13.304684934198283,Grand Est,'44110000,1,32.0,22-155563,1,2022_November,F,44,4.0,200052264,1,2022Q4,region
4806,1,1.0,0,1,0,0.0,60.0,12.793859310432293,Grand Est,'44110000,1,32.0,22-155563,1,2022_November,F,44,4.0,200052264,1,2022Q4,region
4807,1,0.0,0,1,0,0.0,60.0,12.542544882151386,Grand Est,'44110000,1,32.0,22-155563,1,2022_November,F,44,1.0,200052264,0,2022Q4,region
4808,1,2.0,0,0,1,5.0,36.84210526315789,12.611537753638338,Grand Est,'90911200,1,31.0,22-16579,1,2022_February,S,90,2.0,180089013,1,2022Q1,state
4809,1,1.0,0,0,1,5.0,36.84210526315789,10.596634733096073,Grand Est,'90911200,1,31.0,22-16579,1,2022_February,S,90,2.0,180089013,1,2022Q1,state
4810,1,0.0,0,1,0,0.0,60.0,12.206072645530174,Grand Est,'44110000,1,32.0,22-128423,1,2022_October,F,44,1.0,200052264,0,2022Q4,region
4811,1,4.0,0,1,0,0.0,60.0,12.388394202324127,Grand Est,'44110000,1,32.0,22-128423,1,2022_October,F,44,2.0,200052264,1,2022Q4,region
4812,1,4.0,0,1,0,0.0,60.0,12.388394202324127,Grand Est,'44110000,1,32.0,22-128423,1,2022_October,F,44,2.0,200052264,1,2022Q4,region
4813,1,0.0,0,1,0,0.0,60.0,12.89921982609012,Grand Est,'44110000,1,32.0,22-128423,1,2022_October,F,44,6.0,200052264,0,2022Q4,region
4814,1,0.0,0,1,0,0.0,60.0,12.206072645530174,Grand Est,'44110000,1,32.0,22-128423,1,2022_October,F,44,5.0,200052264,0,2022Q4,region
4815,1,0.0,0,1,0,0.0,60.0,12.206072645530174,Grand Est,'44110000,1,32.0,22-128423,1,2022_October,F,44,1.0,200052264,0,2022Q4,region
4816,1,0.0,0,1,0,0.0,60.0,11.695247021764184,Grand Est,'44110000,1,32.0,22-128423,1,2022_October,F,44,2.0,200052264,0,2022Q4,region
4817,0,2.0,0,0,0,0.0,30.0,8.809862805379057,Grand Est,'72313000,1,28.0,22-80653,0,2022_June,S,72,0.0,200052264,1,2022Q2,region
4818,1,1.0,0,1,0,0.0,60.0,12.89921982609012,Grand Est,'44110000,1,32.0,22-121524,1,2022_September,F,44,2.0,200052264,1,2022Q3,region
4819,1,1.0,0,1,0,0.0,60.0,12.206072645530174,Grand Est,'44110000,1,32.0,22-121524,1,2022_September,F,44,2.0,200052264,1,2022Q3,region
4820,1,0.0,0,1,0,0.0,60.0,11.982929094215963,Grand Est,'44110000,1,32.0,22-121524,1,2022_September,F,44,4.0,200052264,0,2022Q3,region
