,sme,social_clause,g_clause,g_criterion,g_weight,price_weight,award_price,legal_status,departement,procedure_type,CPV,framework,advertising,id_contract,allotment,month,contract_type,sme_ratio,siren
205,0,0,1,1,10.0,60.0,9.903487552536127,72,95,open,'60100000,1,29.0,22-107841,1,2022_August,Services,0.5,219505633
206,0,0,1,1,10.0,60.0,10.778956289890028,72,95,open,'60100000,1,29.0,22-107841,1,2022_August,Services,0.5,219505633
207,0,0,0,0,0.0,40.0,12.765688433465597,73,73,open,'60182000,1,34.0,22-108469,1,2022_August,Services,0.0,200023364
208,0,0,0,0,0.0,40.0,12.765688433465597,73,73,open,'60182000,1,34.0,22-108469,1,2022_August,Services,0.0,200023364
209,1,0,0,0,0.0,40.0,10.308952660644293,73,60,open,'71351810,1,41.0,22-10854,1,2022_January,Services,0.6,200067999
210,1,0,0,0,0.0,40.0,9.210340371976184,73,60,open,'71351810,1,41.0,22-10854,1,2022_January,Services,0.6,200067999
211,0,0,0,0,0.0,50.0,12.46453700756198,73,52,open,'16310000,1,36.0,22-108636,0,2022_August,Supplies,0.0,130007834
212,0,0,0,0,0.0,45.0,12.793859310432293,72,44,open,'55523100,1,33.0,22-108782,0,2022_August,Services,0.0,214400798
213,0,0,0,0,0.0,30.0,13.081541382884074,72,44,open,'55321000,0,35.0,22-108786,0,2022_August,Services,0.0,200058121
214,0,0,1,1,10.0,40.0,14.060856208479269,72,13,open,'60130000,1,44.0,22-108797,0,2022_August,Services,0.75,221300015
215,0,1,0,0,0.0,100.0,18.63098218725328,73,75,negotiated,'60112000,0,27.0,22-109053,0,2022_August,Services,0.0,287500078
216,1,0,1,1,15.0,60.0,13.015989014643838,72,13,open,'44211100,0,29.0,22-109214,0,2022_August,Supplies,0.6666666666666666,211300017
217,1,0,0,0,0.0,70.0,10.126631103850338,73,22,open,'90512000,1,37.0,22-109215,0,2022_August,Services,0.6666666666666666,252203161
218,1,1,0,0,0.0,60.0,13.196654189984578,73,22,open,'79620000,1,31.0,22-109222,0,2022_August,Services,0.6666666666666666,252203161
219,0,0,0,0,0.0,70.0,13.076696331220877,73,22,open,'90513000,1,41.0,22-109233,1,2022_August,Services,0.0,252203161
220,0,0,0,0,0.0,70.0,10.411599497604437,73,22,open,'90513000,1,41.0,22-109233,1,2022_August,Services,0.0,252203161
221,1,0,0,0,0.0,40.0,10.36239863634992,73,22,open,'32400000,0,47.0,22-109286,1,2022_August,Supplies,0.6666666666666666,252203161
222,1,0,0,0,0.0,40.0,10.11009513521024,73,22,open,'45262400,0,47.0,22-109286,1,2022_August,Works,0.5,252203161
223,1,0,0,0,0.0,40.0,9.109414453386222,73,22,open,'32400000,0,47.0,22-109286,1,2022_August,Supplies,0.5,252203161
224,1,0,0,0,0.0,40.0,11.243109505457587,73,22,open,'31110000,1,34.0,22-109342,1,2022_August,Supplies,0.5,252203161
225,0,0,0,0,0.0,50.0,11.082819242945613,73,22,open,'24113200,1,40.0,22-109400,1,2022_August,Supplies,0.5,252203161
226,0,0,0,0,0.0,50.0,9.782677189143737,73,22,open,'31700000,1,40.0,22-109400,1,2022_August,Supplies,0.0,252203161
227,0,0,0,0,0.0,50.0,12.665340603123369,73,22,open,'43411000,1,40.0,22-109400,1,2022_August,Supplies,0.0,252203161
228,0,0,0,0,0.0,80.0,12.611537753638338,72,13,open,'09135100,1,30.0,22-109419,0,2022_August,Supplies,0.5,211300017
229,1,0,0,0,0.0,100.0,13.278162982720705,72,4,negotiated,'79341200,0,38.0,22-109466,1,2022_August,Services,0.8,210401121
230,0,0,1,0,0.0,40.0,11.892730826297814,73,22,open,'42415200,0,34.0,22-109501,1,2022_August,Supplies,0.0,252203161
231,0,0,1,1,5.0,35.0,11.582917836790264,73,22,open,'34138000,0,34.0,22-109501,1,2022_August,Supplies,0.5,252203161
232,0,0,1,1,5.0,40.0,11.62177986988231,73,22,open,'34139000,0,34.0,22-109501,1,2022_August,Supplies,0.5,252203161
233,1,0,1,0,0.0,50.0,11.51815178394181,73,22,open,'42113120,0,34.0,22-109501,1,2022_August,Supplies,0.6666666666666666,252203161
234,0,0,1,0,0.0,30.0,9.17678358844734,73,45,open,'79956000,1,29.0,22-109520,1,2022_August,Services,0.6666666666666666,130027980
235,0,0,0,0,0.0,60.0,10.043901456251342,72,14,open,'66515000,0,30.0,22-10955,1,2022_January,Services,0.0,211405147
236,0,0,0,0,0.0,60.0,9.7385539453434,72,14,open,'66516400,0,30.0,22-10955,1,2022_January,Services,0.0,211405147
237,0,0,0,0,0.0,60.0,11.437220834219913,72,14,open,'66514110,0,30.0,22-10955,1,2022_January,Services,0.0,211405147
238,0,0,0,0,0.0,55.0,12.316589345194512,72,14,open,'66512000,0,30.0,22-10955,1,2022_January,Services,0.0,211405147
239,0,0,0,0,0.0,60.0,6.620073206530356,72,14,open,'66515200,0,30.0,22-10955,1,2022_January,Services,0.0,211405147
240,0,0,0,0,0.0,60.0,9.889388628156626,72,14,open,'66513100,0,30.0,22-10955,1,2022_January,Services,0.0,211405147
241,0,0,0,0,0.0,60.0,8.53660358493606,72,14,open,'66515000,0,30.0,22-10955,1,2022_January,Services,0.0,211405147
242,1,0,0,0,0.0,55.0,14.50865773852422,73,75,open,'45311000,0,31.0,22-109615,0,2022_August,Works,0.6666666666666666,267500007
243,0,0,0,0,0.0,40.0,11.982929094215963,73,75,open,'79800000,0,32.0,22-109628,1,2022_August,Services,0.5,267500007
244,0,0,0,0,0.0,35.0,12.676076274775909,73,75,open,'79800000,0,32.0,22-109628,1,2022_August,Services,0.0,267500007
245,1,0,0,0,0.0,40.0,10.778956289890028,73,75,open,'79800000,0,32.0,22-109628,1,2022_August,Services,0.6666666666666666,267500007
246,1,0,0,1,10.0,30.0,13.081541382884074,72,92,open,'39700000,0,33.0,22-110016,1,2022_August,Supplies,0.75,219200409
247,1,0,0,1,10.0,30.0,13.304684934198283,72,92,open,'39700000,0,33.0,22-110016,1,2022_August,Supplies,0.5,219200409
248,0,0,0,0,0.0,60.0,12.483704382128453,73,50,open,'35111000,1,30.0,22-110246,1,2022_August,Supplies,0.0,200067205
249,0,0,0,0,0.0,60.0,13.081541382884074,73,50,open,'50750000,1,30.0,22-110246,1,2022_August,Services,0.0,200067205
250,0,0,0,0,0.0,60.0,13.081541382884074,73,50,open,'45259000,1,30.0,22-110246,1,2022_August,Works,0.3333333333333333,200067205
251,0,0,0,0,0.0,60.0,16.11809565095832,72,59,open,'45233141,0,42.0,22-110338,1,2022_August,Works,0.5,215901729
252,1,0,0,0,0.0,60.0,12.89921982609012,72,59,open,'45233141,0,42.0,22-110338,1,2022_August,Works,0.6666666666666666,215901729
253,0,0,1,1,10.0,45.0,11.695247021764184,72,76,open,'15930000,1,30.0,22-110486,1,2022_August,Supplies,0.75,227605409
254,1,0,0,0,0.0,35.0,13.581393264790456,57,6,open,'45316000,0,32.0,22-110494,0,2022_August,Works,0.0,824575187
255,0,0,0,0,0.0,100.0,14.688789399245138,73,38,open,'09134000,0,32.0,22-110552,0,2022_August,Supplies,0.0,283812006
256,0,0,0,0,0.0,40.0,8.987196820661973,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.0,211003512
257,0,0,0,0,0.0,40.0,10.373491181781864,72,10,open,'50324200,1,35.0,22-110586,1,2022_August,Services,0.0,211003512
258,0,0,0,0,0.0,40.0,10.085809109330082,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.0,211003512
259,0,0,0,0,0.0,40.0,9.680344001221918,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.0,211003512
260,0,0,0,0,0.0,40.0,10.596634733096073,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.0,211003512
261,0,0,0,0,0.0,40.0,9.903487552536127,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.0,211003512
262,0,0,0,0,0.0,40.0,11.289781913656018,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.4285714285714285,211003512
263,0,0,0,0,0.0,40.0,9.903487552536127,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.0,211003512
264,0,0,0,0,0.0,40.0,10.933106969717286,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.5,211003512
265,0,0,0,0,0.0,40.0,10.126631103850338,72,10,open,'71631000,1,35.0,22-110586,1,2022_August,Services,0.5,211003512
266,0,0,0,0,0.0,60.0,10.994689116153946,55,31,open,'42416100,0,31.0,22-110885,1,2022_August,Supplies,0.6666666666666666,533969457
267,0,1,0,0,0.0,60.0,12.464440473333765,55,31,open,'45112700,0,30.0,22-110886,1,2022_August,Works,0.5,533969457
268,0,0,1,1,10.0,35.0,10.596634733096073,73,33,open,'35113400,1,32.0,22-111356,1,2022_August,Supplies,0.6666666666666666,243300316
269,1,0,1,1,10.0,35.0,10.126631103850338,73,33,open,'18110000,1,32.0,22-111356,1,2022_August,Supplies,0.6666666666666666,243300316
270,1,0,1,1,10.0,35.0,10.596634733096073,73,33,open,'35113400,1,32.0,22-111356,1,2022_August,Supplies,0.5,243300316
271,0,0,1,1,10.0,35.0,11.002099841204238,73,33,open,'35811200,1,32.0,22-111356,1,2022_August,Supplies,0.0,243300316
272,0,0,1,0,0.0,40.0,16.213405830762646,73,56,open,'34928480,1,34.0,22-111496,0,2022_August,Supplies,0.0,200043123
273,0,0,1,1,5.0,50.0,14.73180128983843,73,56,open,'34928480,1,32.0,22-111521,0,2022_August,Supplies,0.6666666666666666,200043123
274,0,0,0,0,0.0,40.0,11.32176495950907,73,40,open,'71300000,0,30.0,22-111546,1,2022_August,Services,0.0,244000808
275,0,0,0,0,0.0,60.0,13.579788224443204,72,60,open,'45421000,0,32.0,22-111809,0,2022_August,Works,0.75,226000016
276,0,0,1,0,0.0,40.0,14.151982794585487,72,69,open,'30237120,1,29.0,22-112086,0,2022_August,Supplies,0.2857142857142857,216900910
277,0,1,1,0,0.0,35.0,11.910143324490312,73,59,open,'79314000,1,27.0,22-112097,1,2022_August,Services,0.0,245901160
278,0,1,1,1,15.0,35.0,12.301382825334498,73,59,open,'79311000,1,27.0,22-112097,1,2022_August,Services,0.0,245901160
279,1,0,0,0,0.0,35.0,11.994110103117713,57,6,open,'39130000,0,36.0,22-112098,0,2022_August,Supplies,0.0,824575187
280,0,0,0,0,0.0,40.0,11.002099841204238,72,44,open,'60172000,0,31.0,22-112330,1,2022_August,Services,0.0,214401325
281,0,0,0,0,0.0,40.0,9.903487552536127,72,44,open,'60172000,0,31.0,22-112330,1,2022_August,Services,0.0,214401325
282,0,1,1,1,5.0,40.0,14.25337712962276,73,59,open,'45233141,0,30.0,22-112342,1,2022_August,Works,0.0,245901160
283,0,1,1,1,5.0,40.0,13.42576829556134,73,59,open,'34999300,0,30.0,22-112342,1,2022_August,Supplies,0.0,245901160
284,0,1,1,0,0.0,40.0,12.577681614724584,73,59,open,'77310000,0,30.0,22-112342,1,2022_August,Services,0.4,245901160
285,1,0,0,0,0.0,40.0,14.151982794585487,73,59,open,'71351810,1,36.0,22-112470,0,2022_August,Services,0.3333333333333333,245901160
286,0,0,1,1,10.0,60.0,13.9108207377686,72,83,open,'90513700,1,38.0,22-112506,1,2022_August,Services,0.6666666666666666,218300697
287,0,0,1,1,15.0,50.0,13.122363377404328,72,83,open,'90680000,1,38.0,22-112506,1,2022_August,Services,0.5,218300697
288,1,0,0,0,0.0,40.0,12.166734497481684,73,59,open,'77320000,0,29.0,22-112520,0,2022_August,Services,0.5,245901160
289,0,0,1,0,0.0,100.0,15.036045450589189,73,69,open,'90500000,1,32.0,22-112531,1,2022_August,Services,0.0,256900705
290,0,0,1,0,0.0,100.0,14.213447399651647,73,69,open,'90500000,1,32.0,22-112531,1,2022_August,Services,0.0,256900705
291,0,0,0,0,0.0,60.0,15.6718085483299,73,5,open,'45233221,1,32.0,22-112611,0,2022_August,Works,0.0,200045789
292,0,0,0,0,0.0,40.0,12.479700163814837,73,14,open,'90480000,0,33.0,22-112767,0,2022_August,Services,0.0,200066801
293,1,0,0,0,0.0,40.0,13.815510557964274,72,86,open,'34927100,1,34.0,22-112840,0,2022_August,Supplies,0.6666666666666666,228600011
294,1,0,1,0,0.0,100.0,12.29664434371456,73,17,open,'15500000,1,53.0,22-112944,1,2022_August,Supplies,0.5,241700624
295,0,0,0,0,0.0,60.0,16.077273656438063,73,5,open,'34928100,1,32.0,22-112973,0,2022_August,Supplies,0.0,200045789
296,1,0,0,0,0.0,40.0,12.89921982609012,72,86,open,'71351810,1,29.0,22-113102,1,2022_August,Services,0.5,228600011
297,1,0,0,0,0.0,40.0,12.89921982609012,72,86,open,'71351810,1,29.0,22-113102,1,2022_August,Services,0.5,228600011
298,0,0,0,0,0.0,60.0,13.304865717855932,72,84,open,'60130000,1,26.0,22-113241,0,2022_September,Services,0.0,218400034
299,1,0,0,0,0.0,100.0,16.18414918014143,73,77,negotiated,'92610000,0,25.0,22-113266,0,2022_August,Services,0.5,247700339
300,0,0,0,0,0.0,60.0,13.997832114758229,72,86,open,'71332000,1,31.0,22-113295,1,2022_August,Services,0.5,228600011
301,0,0,0,0,0.0,60.0,13.997832114758229,72,86,open,'71900000,1,31.0,22-113295,1,2022_August,Services,0.5,228600011
302,1,0,0,0,0.0,25.0,11.1351727954286,92,75,open,'79310000,0,29.0,22-113332,0,2022_August,Services,0.75,851296632
303,1,0,0,0,0.0,40.0,12.793859310432293,72,92,open,'37400000,0,38.0,22-113496,1,2022_August,Supplies,0.5,219200508
304,0,0,0,0,0.0,40.0,12.206072645530174,72,92,open,'37400000,0,38.0,22-113496,1,2022_August,Supplies,0.75,219200508
305,0,0,0,0,0.0,45.0,10.790658385836432,72,74,open,'71241000,0,31.0,22-113805,0,2022_August,Services,0.3333333333333333,227400017
306,0,0,0,0,0.0,100.0,15.5267536934868,73,45,negotiated,'92610000,0,26.0,22-113957,0,2022_August,Services,0.0,200006823
307,1,0,0,0,0.0,45.0,11.982929094215963,72,74,negotiated,'71241000,0,31.0,22-114034,0,2022_August,Services,0.6,227400017
308,1,0,1,1,10.0,90.0,11.514324485883936,72,33,open,'30200000,1,34.0,22-114035,0,2022_August,Supplies,0.375,223300013
309,0,0,0,0,0.0,40.0,15.189226136877304,73,95,open,'32321300,1,36.0,22-114119,1,2022_August,Supplies,0.3333333333333333,130025976
310,0,0,0,0,0.0,40.0,9.700146628518098,73,2,open,'71335000,0,33.0,22-114379,1,2022_August,Services,0.0,240200477
311,0,0,0,0,0.0,40.0,10.40365659611359,73,2,open,'71335000,0,33.0,22-114379,1,2022_August,Services,0.0,240200477
312,0,0,0,0,0.0,40.0,11.140121139101613,73,2,open,'71335000,0,33.0,22-114379,1,2022_August,Services,0.0,240200477
313,0,0,0,0,0.0,40.0,10.929529148369404,73,2,open,'71335000,0,33.0,22-114379,1,2022_August,Services,0.0,240200477
314,0,0,0,0,0.0,40.0,11.056461755890249,73,2,open,'71335000,0,33.0,22-114379,1,2022_August,Services,0.0,240200477
315,0,0,0,0,0.0,40.0,9.962133747968862,73,2,open,'71335000,0,33.0,22-114379,1,2022_August,Services,0.0,240200477
316,0,0,0,0,0.0,60.0,15.124962723885575,72,83,open,'09100000,1,33.0,22-114407,0,2022_August,Supplies,0.0,228300018
317,0,1,1,1,5.0,45.0,16.003837059022135,73,74,open,'90500000,0,43.0,22-114606,1,2022_August,Services,0.0,200033116
318,0,1,1,1,5.0,45.0,13.509007353991713,73,74,open,'90513000,0,43.0,22-114606,1,2022_August,Services,0.0,200033116
319,0,0,0,0,0.0,30.0,12.315801107804685,73,70,open,'71410000,0,37.0,22-114744,0,2022_August,Services,0.5,200041861
320,0,0,0,0,0.0,70.0,10.344319804481584,55,13,open,'71317210,1,32.0,22-114858,1,2022_August,Services,0.5,520668443
321,0,0,0,0,0.0,70.0,11.50085288373596,55,13,open,'71000000,1,32.0,22-114858,1,2022_August,Services,0.6,520668443
322,0,0,1,1,10.0,30.0,10.584245806283258,72,74,open,'18100000,1,29.0,22-115037,1,2022_August,Supplies,0.6666666666666666,227400017
323,1,0,1,1,10.0,30.0,12.190029641983392,72,74,open,'18100000,1,29.0,22-115037,1,2022_August,Supplies,0.75,227400017
324,0,0,0,0,0.0,50.0,15.87729716440539,72,2,open,'50721000,0,33.0,22-115066,0,2022_August,Services,0.25,210206959
325,0,0,0,0,0.0,60.0,12.564446146104489,73,69,open,'79210000,0,37.0,22-11519,0,2022_January,Services,0.2,266900299
326,1,0,0,0,0.0,60.0,14.50865773852422,54,94,negotiated,'72267000,1,32.0,22-115388,0,2022_August,Services,0.3333333333333333,452976723
327,0,0,0,0,0.0,80.0,11.060446262047297,72,2,open,'34350000,1,34.0,22-115495,1,2022_August,Supplies,0.0,220200026
328,0,0,0,0,0.0,80.0,10.78470515014794,72,2,open,'34350000,1,34.0,22-115495,1,2022_August,Supplies,0.0,220200026
329,0,0,0,0,0.0,80.0,10.78470535728701,72,2,open,'34350000,1,34.0,22-115495,1,2022_August,Supplies,0.0,220200026
330,0,0,0,0,0.0,80.0,8.831523523908334,72,2,open,'34350000,1,34.0,22-115495,1,2022_August,Supplies,0.0,220200026
331,0,0,0,0,0.0,80.0,8.831523523908334,72,2,open,'34350000,1,34.0,22-115495,1,2022_August,Supplies,0.0,220200026
332,1,0,0,0,0.0,55.0,16.504933318527765,73,74,open,'60112000,0,64.0,22-115561,1,2022_August,Services,0.0,200033116
333,1,0,0,0,0.0,55.0,16.216180344600623,73,74,open,'60112000,0,64.0,22-115561,1,2022_August,Services,0.0,200033116
334,0,0,0,0,0.0,60.0,15.104010155255654,72,2,open,'30230000,1,33.0,22-115581,1,2022_August,Supplies,0.6666666666666666,220200026
335,0,0,0,0,0.0,60.0,13.527615129420369,72,2,open,'30230000,1,33.0,22-115581,1,2022_August,Supplies,0.0,220200026
336,0,0,0,0,0.0,60.0,13.72900450782098,72,2,open,'30230000,1,33.0,22-115581,1,2022_August,Supplies,0.3333333333333333,220200026
337,0,0,0,0,0.0,60.0,11.067653471943675,72,2,open,'30230000,1,33.0,22-115581,1,2022_August,Supplies,0.0,220200026
338,0,0,1,1,10.0,30.0,11.225243392518449,73,93,open,'15800000,1,30.0,22-115945,1,2022_August,Supplies,0.0,269300133
339,0,0,1,1,10.0,30.0,11.225243392518449,73,93,open,'15800000,1,30.0,22-115945,1,2022_August,Supplies,0.0,269300133
340,0,0,1,1,10.0,30.0,11.225243392518449,73,93,open,'15800000,1,30.0,22-115945,1,2022_August,Supplies,0.0,269300133
341,0,0,1,1,10.0,30.0,11.225243392518449,73,93,open,'15800000,1,30.0,22-115945,1,2022_August,Supplies,0.0,269300133
342,1,0,0,0,0.0,55.0,10.954798568086224,72,74,open,'34920000,1,32.0,22-115976,1,2022_August,Supplies,0.6666666666666666,227400017
343,1,0,0,0,0.0,55.0,10.683706524927356,72,74,open,'34920000,1,32.0,22-115976,1,2022_August,Supplies,0.6666666666666666,227400017
344,1,0,0,0,0.0,55.0,11.007501890493232,72,74,open,'34920000,1,32.0,22-115976,1,2022_August,Supplies,0.6666666666666666,227400017
345,1,0,0,0,0.0,55.0,11.314962212186316,72,74,open,'34920000,1,32.0,22-115976,1,2022_August,Supplies,0.6666666666666666,227400017
346,1,0,0,0,0.0,55.0,11.007501890493232,72,74,open,'34920000,1,32.0,22-115976,1,2022_August,Supplies,0.6666666666666666,227400017
347,0,0,0,0,0.0,55.0,10.78359136464851,72,74,open,'34920000,1,32.0,22-115976,1,2022_August,Supplies,0.6666666666666666,227400017
348,0,0,0,0,0.0,55.0,10.751563681422391,72,74,open,'34920000,1,32.0,22-115976,1,2022_August,Supplies,0.6666666666666666,227400017
349,0,0,0,0,0.0,55.0,10.9525593956441,72,74,open,'34920000,1,32.0,22-115976,1,2022_August,Supplies,0.6666666666666666,227400017
350,0,0,0,0,0.0,100.0,13.122363377404328,73,76,open,'66133000,0,37.0,22-116169,0,2022_August,Services,0.0,247600588
351,0,0,0,0,0.0,30.0,15.710653589965936,57,69,open,'18931100,1,82.0,22-116292,0,2022_August,Supplies,0.8,378016604
352,0,0,0,0,0.0,60.0,15.37195170065704,72,83,open,'09100000,1,33.0,22-116443,0,2022_August,Supplies,0.0,228300018
353,0,0,1,1,5.0,35.0,13.310372065102108,73,35,open,'90911000,0,40.0,22-116519,0,2022_August,Services,0.2,283503563
354,0,1,1,1,10.0,60.0,12.611537753638338,72,83,open,'71318100,1,31.0,22-116558,0,2022_August,Services,0.5,218300697
355,0,1,1,0,0.0,60.0,13.626768433367396,72,33,open,'90911000,1,32.0,22-116587,1,2022_September,Services,0.5,213301674
356,0,0,0,0,0.0,60.0,14.96660207718623,72,83,open,'09100000,1,33.0,22-116617,0,2022_August,Supplies,0.0,228300018
357,1,1,0,0,0.0,45.0,13.592367006650065,73,34,open,'39234000,1,30.0,22-116827,0,2022_September,Supplies,0.6666666666666666,200066355
358,1,0,0,0,0.0,45.0,13.670082392826048,73,54,open,'15112100,1,52.0,22-116917,1,2022_September,Supplies,0.5,195400387
359,1,0,0,0,0.0,45.0,13.08896790454571,73,54,open,'15112100,1,52.0,22-116917,1,2022_September,Supplies,0.5,195400387
360,0,0,0,0,0.0,45.0,12.818253775600107,73,54,open,'15112100,1,52.0,22-116917,1,2022_September,Supplies,0.6666666666666666,195400387
361,1,0,0,0,0.0,45.0,11.885516080004312,73,54,open,'15131500,1,52.0,22-116917,1,2022_September,Supplies,0.5,195400387
362,1,0,1,0,0.0,30.0,11.275682989276516,73,93,open,'79419000,0,32.0,22-116976,0,2022_September,Services,0.5,130008014
363,0,0,0,0,0.0,50.0,10.596634733096073,73,10,open,'98390000,1,36.0,22-117148,1,2022_September,Services,0.0,200062107
364,0,0,0,0,0.0,50.0,12.89921982609012,73,10,open,'98390000,1,36.0,22-117148,1,2022_September,Services,0.0,200062107
365,0,0,0,0,0.0,50.0,11.695247021764184,73,10,open,'98390000,1,36.0,22-117148,1,2022_September,Services,0.0,200062107
366,0,0,0,0,0.0,50.0,12.89921982609012,73,10,open,'98390000,1,36.0,22-117148,1,2022_September,Services,0.0,200062107
367,0,0,0,0,0.0,50.0,11.289781913656018,73,10,open,'98390000,1,36.0,22-117148,1,2022_September,Services,0.0,200062107
368,0,0,0,0,0.0,50.0,11.918390573078392,73,10,open,'98390000,1,36.0,22-117148,1,2022_September,Services,0.0,200062107
369,0,0,0,0,0.0,40.0,9.18039649560311,73,14,open,'66514110,0,39.0,22-117157,1,2022_September,Services,0.0,200066801
370,0,0,0,0,0.0,40.0,11.203883553397038,73,14,open,'66512000,0,39.0,22-117157,1,2022_September,Services,0.0,200066801
371,0,0,0,0,0.0,40.0,5.996452088619021,73,14,open,'66513100,0,39.0,22-117157,1,2022_September,Services,0.0,200066801
372,0,0,0,0,0.0,50.0,14.50865773852422,73,10,open,'90513800,1,29.0,22-117174,0,2022_September,Services,0.0,200062107
373,0,0,0,0,0.0,60.0,10.915088464214609,72,52,open,'31680000,0,23.0,22-117302,1,2022_September,Supplies,0.0,215203233
374,0,0,0,0,0.0,60.0,9.903487552536127,72,52,open,'31510000,0,23.0,22-117302,1,2022_September,Supplies,0.0,215203233
375,0,0,0,0,0.0,60.0,10.126631103850338,72,52,open,'31500000,0,23.0,22-117302,1,2022_September,Supplies,0.0,215203233
376,1,0,0,0,0.0,100.0,17.249235631321863,73,74,negotiated,'60112000,0,53.0,22-117501,0,2022_September,Services,0.5,200071967
377,0,0,0,0,0.0,70.0,13.081541382884074,73,9,open,'09130000,1,29.0,22-117551,1,2022_September,Supplies,0.3333333333333333,200066231
378,0,0,0,0,0.0,70.0,11.695247021764184,73,9,open,'09130000,1,29.0,22-117551,1,2022_September,Supplies,0.3333333333333333,200066231
